Date,"('S&P 500', '^GSPC')","('EUR/USD', 'EURUSD=X')"
2011-04-01,0.004240829072517576,0.0027241566346493267
2011-04-04,-0.00036473369108674095,0.004635141807245571
2011-04-05,-0.0008899553294687567,-0.00014769350837476488
2011-04-06,0.0014714128862145309,8.875410765917766e-06
2011-04-07,-0.0022310465711637903,0.008217735596937623
2011-04-08,-0.004722366872912692,-0.002239670298279611
2011-04-11,-0.003507172163340666,0.011211337933222227
2011-04-12,-0.008516979317663079,-0.0015963020942948412
2011-04-13,-0.0005196663816283917,0.0027400273898661423
2011-04-14,-0.0006262107810768053,-0.0022914841374605966
2011-04-15,0.003207844953629518,-0.0006131393525393279
2011-04-18,-0.01178888160051647,-0.0012469763533699938
2011-04-19,0.0050049263461559735,-0.01312133513429773
2011-04-20,0.012714551260408831,0.008062914240841733
2011-04-21,0.004553024627717206,0.012283929105988505
2011-04-25,-0.0023038234220343085,0.003045037814066762
2011-04-26,0.008229623918254497,0.0015804707858103428
2011-04-27,0.005520513927890325,0.007528208620043996
2011-04-28,0.0028392345994960504,0.006327033623239343
2011-04-29,0.001588135870082286,0.004405040453126232
2011-05-02,-0.002464132980983952,-0.0032988226922486055
2011-05-03,-0.004094910242991157,0.0020938727019743308
2011-05-04,-0.007588798124770859,0.0007174702897718326
2011-05-05,-0.009821101052633025,-0.00015738572167280573
2011-05-06,0.003102759123938226,-0.019349948367574612
2011-05-09,0.0038239862299929107,-0.013169177153991636
2011-05-10,0.007331732137724864,0.0016887852346095299
2011-05-11,-0.011883573559824123,0.002512340927969993
2011-05-12,0.004173609800228995,-0.013901545794553116
2011-05-13,-0.008809930917363765,0.0019717169570981088
2011-05-16,-0.006933602510034232,-0.011217887100005264
2011-05-17,-0.0010785123952685323,0.0057552902949036845
2011-05-18,0.008055388111764638,0.007883039214734055
2011-05-19,0.0014656887172289923,-0.0008899508690778679
2011-05-20,-0.00842785848455252,0.00435127700861606
2011-05-23,-0.012707148712927165,-0.01472741256938088
2011-05-24,-0.001537606517269963,-0.004830922213805004
2011-05-25,0.002468229284731076,0.004511227160045663
2011-05-26,0.0032354388957607323,-0.0009206931658853251
2011-05-27,0.003362731446827422,0.0036356384894326126
2011-05-31,0.009827130984429394,0.013241036990297194
2011-06-01,-0.0237581095725789,0.00742554430023226
2011-06-02,-0.0019354699859860172,-0.005689004814536285
2011-06-03,-0.010491376537130007,0.009867776031110588
2011-06-06,-0.01152839988566081,0.011677830262305615
2011-06-07,-0.00166674891460618,-0.004846690203234088
2011-06-08,-0.0049055482935461935,0.007118995876191053
2011-06-09,0.0066405254570531735,-0.00566056666098344
2011-06-10,-0.014788366753784836,-0.005845546400201667
2011-06-13,-4.135131243726922e-05,-0.012612925409441662
2011-06-14,0.011823029613168817,0.005944682173835992
2011-06-15,-0.018295453379196504,0.0023747928133981302
2011-06-16,0.0010429141037442522,-0.018644407214733993
2011-06-17,0.002330506419861297,0.0012861278992470934
2011-06-20,0.004670805218220237,0.006118501638540056
2011-06-21,0.012624295189525103,0.0028980233712101768
2011-06-22,-0.007199343716346222,0.003998374031964935
2011-06-23,-0.0035418767301324374,-0.004611892765530823
2011-06-24,-0.012504961048796939,-0.0030215068641453726
2011-06-27,0.00843265278379234,-0.006859690621493692
2011-06-28,0.01215140886405828,0.01029263833325139
2011-06-29,0.007538749662974677,0.0029474217931450496
2011-06-30,0.009358487723224248,0.008471224510867799
2011-07-01,0.013596985234143934,0.0013257944228025143
2011-07-05,-0.002046956417016697,0.003943578266675502
2011-07-06,0.00029117394766678623,-0.00854195586912902
2011-07-07,0.009689699020154057,-0.006635388708375805
2011-07-08,-0.007695341978874619,0.0023754951355513016
2011-07-11,-0.01896605080851243,-0.011303496971413411
2011-07-12,-0.005153253701775712,-0.011344060869453597
2011-07-13,0.002391143237183621,-0.005031853942113484
2011-07-14,-0.0074486662412732605,0.018890403588833465
2011-07-15,0.00482917166834459,-0.005342911037424073
2011-07-18,-0.008873001411306902,-0.002338077814585616
2011-07-19,0.015467265774905063,-0.0007106505782182991
2011-07-20,-0.001380942279338303,0.004393359203068685
2011-07-21,0.012745378914326746,0.006906069759776524
2011-07-22,0.00019755564117427,0.010537222558216626
2011-07-25,-0.006368879095182443,-0.0021095269770280496
2011-07-26,-0.004823303934267036,-0.0010992765274509737
2011-07-27,-0.021227608679229966,0.00953772873939314
2011-07-28,-0.003949091027444083,-0.009277351117108699
2011-07-29,-0.007181311159111634,-0.0027763277305463715
2011-08-01,-0.004850744738169239,0.0022894519470696203
2011-08-02,-0.02659879306256244,-0.007019207547823072
2011-08-03,0.004293262080779021,-0.006161689821563813
2011-08-04,-0.049711538915680094,0.012673907839719889
2011-08-05,-0.0012849668612109565,-0.020040124544835582
2011-08-08,-0.06966825326456362,0.016089009639723782
2011-08-09,0.04560755719144952,-0.008587473652941617
2011-08-10,-0.045866680899412864,0.014955894947566039
2011-08-11,0.04454071049183306,-0.018050102503837283
2011-08-12,0.004537991195337443,0.007252638430786636
2011-08-15,0.02084084410409516,0.0034287348004629326
2011-08-16,-0.01049615904955867,0.011521466794051765
2011-08-17,0.00023705426787416924,-0.0027172598468694032
2011-08-18,-0.046328482804301935,0.002241987426971516
2011-08-19,-0.015832640000146458,-0.007209046785319264
2011-08-22,-0.00045187599871422354,0.0032074330651270014
2011-08-23,0.03300036451453552,-0.000494705975337726
2011-08-24,0.012324767496608307,0.005364360460086466
2011-08-25,-0.016397818609899976,-0.0016366818497632147
2011-08-26,0.01429853440297714,-0.0026547167240016786
2011-08-29,0.027177621140225837,0.008538048823703423
2011-08-30,0.0016343911518307455,0.0020967895834888882
2011-08-31,0.004200024840132059,-0.006218363709765471
2011-09-01,-0.012652344664242232,-0.003981993636009464
2011-09-02,-0.026316901163691262,-0.007780797881410003
2011-09-06,-0.008173960329548204,-0.013968976278164227
2011-09-07,0.027533941087208698,-0.004186134443454034
2011-09-08,-0.011378774259240956,0.005950360888584299
2011-09-09,-0.027778446382900647,-0.012893017403058373
2011-09-12,0.006231684310084432,-0.021977340166497602
2011-09-13,0.008368842308415805,0.004441657170607686
2011-09-14,0.012679876646291884,0.0019668250583199758
2011-09-15,0.016331162846166643,0.0044553058116274
2011-09-16,0.0049805916899969644,0.008985608624911575
2011-09-19,-0.010560832560018855,-0.012078358286663968
2011-09-20,-0.002372270324662639,-0.006938051514986741
2011-09-21,-0.030540878959085936,0.006549885110345681
2011-09-22,-0.03311234063116828,-0.007831240025997954
2011-09-23,0.005353704957531252,-0.007688266229688034
2011-09-26,0.022358137425030955,0.004971864007033215
2011-09-27,0.009921781485356157,-0.0020582575022527424
2011-09-28,-0.021618079724633976,0.004822500426520782
2011-09-29,0.00737160256342016,-0.0032151658728521125
2011-09-30,-0.026001158350804163,0.0036330242930769255
2011-10-03,-0.029573486775723436,-0.01661285161812643
2011-10-04,0.021529422259216176,-0.012414453148117293
2011-10-05,0.016998035073572282,0.01026543047786001
2011-10-06,0.017428284594541987,0.0008133744081338562
2011-10-07,-0.008906695059561147,0.006731775006362483
2011-10-10,0.03284576004734987,-0.0031244413506649063
2011-10-11,-0.00016602823468584327,0.018548012154745566
2011-10-12,0.009037163065699565,0.0008301514450756394
2011-10-13,-0.0036879862670746296,0.010739250910197503
2011-10-14,0.01652106493053965,-0.004021766387171928
2011-10-17,-0.020269821471388075,0.010476623054778048
2011-10-18,0.019503165508372715,-0.009698588356595948
2011-10-19,-0.013439702658965104,-0.00020872736209351454
2011-10-20,0.0038339559491459034,0.0018952601561686671
2011-10-21,0.017924183620496085,0.0010990294234035794
2011-10-24,0.012080922808433292,0.005052662883080379
2011-10-25,-0.020958230071320572,0.0054533581446094175
2011-10-26,0.009771546672148733,-0.0012001650640186133
2011-10-27,0.03300670729619584,-0.0019064045923814074
2011-10-28,-0.0003207303433971389,0.021256677841855698
2011-10-31,-0.025758500484916107,-0.002312638750699293
2011-11-01,-0.029049943493533136,-0.01992480715455375
2011-11-02,0.015266479432458709,-0.014750762667220887
2011-11-03,0.017897723328991918,0.00256843342681802
2011-11-04,-0.00700970340912806,0.010248222339456985
2011-11-07,0.0055661243392281,-0.002861503527422345
2011-11-08,0.010957426449786666,-0.0020414416677360823
2011-11-09,-0.03809523097092659,0.004893800441832521
2011-11-10,0.007877317227543245,-0.021841992766069518
2011-11-11,0.01858333913257506,0.006226374618586898
2011-11-14,-0.010305920559493266,0.012997195559292556
2011-11-15,0.004095714405361934,-0.011802574875878095
2011-11-16,-0.01746568221389348,-0.008547735824574682
2011-11-17,-0.01765255585964493,-0.004824717264437486
2011-11-18,-0.0011046403624109242,0.0013441653156651627
2011-11-21,-0.019534454976887265,0.00541003427614819
2011-11-22,-0.00485932272894429,-0.003296895852653851
2011-11-23,-0.023052854330534753,0.002861494784425892
2011-11-25,-0.0033990031721890185,-0.01413831356598467
2011-11-28,0.02811119516667143,-0.0012389838052620046
2011-11-29,0.0015013230974584956,0.0003461411961717014
2011-11-30,0.041693554464289136,0.0006127233650417292
2011-12-01,-0.002620353449791144,0.009033634977238417
2011-12-02,-0.0009508992452657774,0.0017887173083630389
2011-12-05,0.009524579427327302,-0.0034823932664186496
2011-12-06,0.00039525403458779535,-0.0023326998428409907
2011-12-07,0.001306436910719024,0.0019692634304751128
2011-12-08,-0.02207838282286835,-0.0005369733435070217
2011-12-09,0.01603252903514689,-0.004280153151962626
2011-12-12,-0.015736270776717486,0.0020435704540871587
2011-12-13,-0.00943383689224371,-0.015035610881172388
2011-12-14,-0.012123135369076088,-0.011522192910169706
2011-12-15,0.002527968986143196,-0.0023127228214059564
2011-12-16,0.002501105229961955,0.0032800381776756167
2011-12-19,-0.012512082330496228,0.000640290008353681
2011-12-20,0.028679412059005573,-0.002159873124666743
2011-12-21,0.0012377242929158428,0.006225338301426703
2011-12-22,0.007521693297891335,-0.00359111778305811
2011-12-23,0.008284596911167022,0.0013064178302458953
2011-12-27,-0.0006307790528993101,-0.00033783749834697183
2011-12-28,-0.013266390128440882,0.0017256454436206988
2011-12-29,0.009940288591342118,-0.011060542989032382
2011-12-30,-0.005010454612003123,0.0023057924482190986
2012-01-03,0.0146455997982394,-0.0010854643869436474
2012-01-04,-0.0005219775275012031,0.008931706516404844
2012-01-05,0.002229508797555369,-0.009509338332929836
2012-01-06,-0.0032500688744776293,-0.01044251307511651
2012-01-09,0.00154916049067014,-0.009002311793927048
2012-01-10,0.008136639741121903,0.00758940468075588
2012-01-11,-0.0004003345273063228,-0.0018091373328094507
2012-01-12,0.001623998866630692,-0.002111067344743891
2012-01-13,-0.0056700883198078965,0.0076410625385642
2012-01-17,0.0028367738962356316,-0.011962722437387111
2012-01-18,0.010336805258283784,0.0062933358617135015
2012-01-19,0.00421661784530552,0.00945377636223239
2012-01-20,-4.064807865286927e-05,0.007738741448278744
2012-01-23,-0.00023865194989764583,-0.006124065342736099
2012-01-24,-0.001736227697162093,0.011053240493159141
2012-01-25,0.007931810845257528,0.001161676052979685
2012-01-26,-0.006480392159927551,0.005152730216708309
2012-01-27,-0.0023040314172294413,-0.0010336713436183403
2012-01-30,-0.0032351929582838685,0.008837910401935893
2012-01-31,-0.0011669350000164326,-0.005110542595429242
