Date,"('S&P 500', '^GSPC')","('EUR/USD', 'EURUSD=X')"
2010-06-11,0.018795900600464273,0.008457564993578767
2010-06-14,0.017738168709281434,0.00819421659539235
2010-06-15,0.016731107378906606,0.00817195927501295
2010-06-16,0.01730408212711741,0.008134526359528499
2010-06-17,0.01631168603744908,0.007884215593406095
2010-06-18,0.015381373390541339,0.0077510008185819575
2010-06-21,0.014513591717769815,0.007518536841021787
2010-06-22,0.013779356390385142,0.0074209416569895395
2010-06-23,0.014074660665554373,0.007235614472381541
2010-06-24,0.013345588728197194,0.007068828738216575
2010-06-25,0.013795561714406927,0.0068705068099648966
2010-06-28,0.013051858820225961,0.006704260907555427
2010-06-29,0.012372316462768738,0.006736651440709858
2010-06-30,0.015521512080506533,0.006745646610761943
2010-07-01,0.015041399736052403,0.006602801620799511
2010-07-02,0.014250279350181635,0.00815481042121479
2010-07-06,0.01356507162251809,0.007986214339626563
2010-07-07,0.012903074414955541,0.007800256044603652
2010-07-08,0.01548433875622881,0.007564833910440817
2010-07-09,0.014862763370675157,0.007418038671583016
2010-07-12,0.014177044390491991,0.007248114745908044
2010-07-13,0.013389597976287018,0.007095659744603774
2010-07-14,0.013466803424109901,0.0072706141686319815
2010-07-15,0.012731000410195675,0.0070641763827820345
2010-07-16,0.012044246068508754,0.007607714879249307
2010-07-19,0.014825131432778927,0.007378446069940437
2010-07-20,0.014091925050490802,0.007159769735859016
2010-07-21,0.013729129320400347,0.006992859929767932
2010-07-22,0.013667914377737244,0.007124843679730094
2010-07-23,0.014603507649788208,0.007310463718329153
2010-07-26,0.013988285414298422,0.0070956464759777075
2010-07-27,0.013619000338949762,0.007048906767903815
2010-07-28,0.012881805841976466,0.006843508427101941
2010-07-29,0.01242178098189183,0.006645808442732594
2010-07-30,0.01185641495681451,0.006626043842308278
2010-08-02,0.011232040468909512,0.006470280828929957
2010-08-03,0.012563473542992103,0.006714462599635633
2010-08-04,0.012014819048944041,0.0065772997437998715
2010-08-05,0.01150121400803189,0.006390833652867264
2010-08-06,0.010918224512995338,0.006312130066062233
2010-08-09,0.010453151835991277,0.00615092809670039
2010-08-10,0.010041491539748815,0.006242517785495837
2010-08-11,0.00977883508767215,0.006140105651998351
2010-08-12,0.013129035083846018,0.00601874810766426
2010-08-13,0.012562768192275836,0.008270419466891728
2010-08-16,0.011980982662952468,0.008017113678292009
2010-08-17,0.01134745522803558,0.00783645362757152
2010-08-18,0.011346361823408195,0.007632986290397645
2010-08-19,0.010759276341018769,0.0074991379514769045
2010-08-20,0.01165896484254986,0.007284432487334875
2010-08-23,0.011133244531983966,0.007116194063035165
2010-08-24,0.010665400881224668,0.00711294259145751
2010-08-25,0.011225362759693078,0.007026124941077478
2010-08-26,0.010675280827097273,0.006820627711825725
2010-08-27,0.010478288039717966,0.006647955138505311
2010-08-30,0.0111268984130507,0.0065037900398992
2010-08-31,0.011640736023364922,0.0063776103259484095
2010-09-01,0.011030296395842167,0.006385975469361344
2010-09-02,0.01378231432524022,0.0062202717589485736
2010-09-03,0.013285634730373174,0.006386179767442499
2010-09-07,0.013159419512552666,0.006222046627150154
2010-09-08,0.013030772448812967,0.006097988590139824
2010-09-09,0.012453696612655262,0.006795782562237706
2010-09-10,0.011856828367909748,0.006670814453732541
2010-09-13,0.011306675656776198,0.006514579868400923
2010-09-14,0.011209046443265308,0.006345936741291787
2010-09-15,0.010638584809437494,0.006745284815750366
2010-09-16,0.010139395239564739,0.006876377793149961
2010-09-17,0.009643505129166367,0.006690301465307123
2010-09-20,0.009178791498216187,0.0065852083847829776
2010-09-21,0.009861313324769748,0.006420387567227747
2010-09-22,0.009437233041427661,0.006254231991502825
2010-09-23,0.00915763683795418,0.006893902002661278
2010-09-24,0.009189546440607717,0.007067473387157466
2010-09-27,0.010852852537450329,0.00696191083371881
2010-09-28,0.01049519930552407,0.007273727994186198
2010-09-29,0.010052229028298382,0.007087479227180515
2010-09-30,0.009613668104681809,0.0072229478389446424
2010-10-01,0.009229625543849894,0.0070742920520263635
2010-10-04,0.00887364918044809,0.006867210296091279
2010-10-05,0.0089111180732985,0.007137537524400609
2010-10-06,0.01058480733671276,0.00712296812910269
2010-10-07,0.010059618170224844,0.007391993444568006
2010-10-08,0.009592686565013239,0.0073075450562825545
2010-10-11,0.00928966286451402,0.00709176941045043
2010-10-12,0.008853543740230712,0.006931391840587461
2010-10-13,0.008506017014926016,0.006905067920609705
2010-10-14,0.00837611758894731,0.006732181943858644
2010-10-15,0.008127157725649686,0.006590952957445444
2010-10-18,0.0077915981246126685,0.006622800904856535
2010-10-19,0.00775050505896844,0.006655112662921056
2010-10-20,0.009121993333530105,0.006480082638870531
2010-10-21,0.009228271405365378,0.007047363574140181
2010-10-22,0.008801470302315227,0.00774684239968134
2010-10-25,0.008417979116425956,0.007546299337706844
2010-10-26,0.00806077376804779,0.007333231304729159
2010-10-27,0.007722583404453928,0.007115542764001799
2010-10-28,0.007486775630658191,0.007068420515448182
2010-10-29,0.007194031153567486,0.006967835646479749
2010-11-01,0.006934479112502747,0.0067647857421965175
2010-11-02,0.006688308037961934,0.007304645567711682
2010-11-03,0.006834035782857458,0.0071592398138075495
2010-11-04,0.006662423503886062,0.007236010558157585
2010-11-05,0.008676966575767537,0.007173176945957313
2010-11-08,0.008348271179294797,0.007144379961021334
2010-11-09,0.008033950635380132,0.007333292688102979
2010-11-10,0.008182003296450312,0.007835184648531116
2010-11-11,0.007915818991922067,0.007755023679265531
2010-11-12,0.00774683666045452,0.007519722354223938
2010-11-15,0.008430338020070784,0.007712201283617025
2010-11-16,0.00808240026917818,0.007573882608898667
2010-11-17,0.009431917674310373,0.007593434620129906
2010-11-18,0.008984533500344186,0.007491460080883314
2010-11-19,0.009724231195944734,0.007344515120976054
2010-11-22,0.009271386489697352,0.007329299049981513
2010-11-23,0.008864406601365905,0.007255332931671425
2010-11-24,0.009713464554865915,0.007410090403905234
2010-11-26,0.010263018085274135,0.00801939374943567
2010-11-29,0.01009137973426535,0.007810211919690224
2010-11-30,0.009615801508884168,0.007759372603732444
2010-12-01,0.009402203095572131,0.007855238316868596
2010-12-02,0.01108861282518759,0.007848659740073708
2010-12-03,0.011183880116017803,0.007946989143356979
2010-12-06,0.010622532523599373,0.007860641865766446
2010-12-07,0.010105074613574738,0.008335123889839329
2010-12-08,0.009605943675518475,0.008355586044250197
2010-12-09,0.009192585486749423,0.008125286703197138
2010-12-10,0.008817675000245722,0.007875497607574045
2010-12-13,0.008579852456179123,0.0076360070234060325
2010-12-14,0.00819971314238953,0.007442254289640256
2010-12-15,0.007847446165541302,0.007960314787709739
2010-12-16,0.007747311490449141,0.007736523409120236
2010-12-17,0.0076293270032792805,0.007842065568609911
2010-12-20,0.0073235757438365095,0.007608245330179161
2010-12-21,0.007067299424013397,0.00748396218244715
2010-12-22,0.007012537117731048,0.007301330423924154
2010-12-23,0.006811431282297291,0.007099222167708436
2010-12-27,0.006617727585373276,0.006905409450207611
2010-12-28,0.006399318177549228,0.006730989745853385
2010-12-29,0.006200711166866661,0.006805284682444302
2010-12-30,0.006021230005478288,0.006834750956975591
2010-12-31,0.005899865560511317,0.007047124201749931
2011-01-03,0.0057553325958605095,0.006965189335586543
2011-01-04,0.006532415351087781,0.006831254809452822
2011-01-05,0.006353948473859083,0.006633946347575961
2011-01-06,0.006306759177303246,0.00647122524369078
2011-01-07,0.006182013349325712,0.006866592851110679
2011-01-10,0.006057725794320381,0.007315468802752758
2011-01-11,0.005927854999902388,0.007244232749847219
2011-01-12,0.00585141473153119,0.007135776107639866
2011-01-13,0.006273763574844959,0.006934282066251787
2011-01-14,0.006134727018514453,0.007178522485496659
2011-01-18,0.006320520290988493,0.007943424074990331
2011-01-19,0.006132758273413487,0.007784957067692622
2011-01-20,0.006880391309712316,0.0077152885614814835
2011-01-21,0.00666877885419,0.007585053125476388
2011-01-24,0.006468112489932784,0.007361757492973345
2011-01-25,0.006468234358448419,0.007573556152748216
2011-01-26,0.006264881970944567,0.007357312204101304
2011-01-27,0.0061787312753695785,0.007172748441923743
2011-01-28,0.006020092400883505,0.0069731480817809026
2011-01-31,0.008328356076499514,0.006773739749253431
2011-02-01,0.008260925910196433,0.007018463040113584
2011-02-02,0.009358117206573605,0.007200745173616178
2011-02-03,0.008980949159060163,0.007242264231962309
2011-02-04,0.00858250237804179,0.00702993402375689
2011-02-07,0.00822815525672095,0.007509072794676441
2011-02-08,0.00806390474387784,0.0073269639636538
2011-02-09,0.007799750494056137,0.007115104275146301
2011-02-10,0.007561202001649541,0.006931267831514577
2011-02-11,0.007261035883281113,0.006907236800203274
2011-02-14,0.007148032159309612,0.006979188972729807
2011-02-15,0.006903186979457083,0.00693920365655838
2011-02-16,0.006775479104190468,0.006753152547705634
2011-02-17,0.006772409267014718,0.006566357480818316
2011-02-18,0.006582587793055765,0.006508674682710098
2011-02-22,0.006378813808100556,0.006382142044515674
2011-02-23,0.00917807695086189,0.006274853604843712
2011-02-24,0.009012177859585819,0.006102666049732114
2011-02-25,0.008612489299590138,0.0061209792544469855
2011-02-28,0.008789803010304083,0.006025642760437638
2011-03-01,0.008528726638608158,0.0060214298624578794
2011-03-02,0.009689892924909523,0.006031574234124854
2011-03-03,0.009226038745187093,0.005921401941156571
2011-03-04,0.010202453200770026,0.005968462292581652
2011-03-07,0.010029772562831404,0.0059995128142707405
2011-03-08,0.00995950917267505,0.00586193936662503
2011-03-09,0.009817350804749516,0.005721464405779015
2011-03-10,0.009362456328165918,0.005669013388183313
2011-03-11,0.01089029889545638,0.005523163612889345
2011-03-14,0.010526389154243677,0.005619266007325453
2011-03-15,0.010223168302975118,0.005888175084872399
2011-03-16,0.010426850682158022,0.005808188798310682
2011-03-17,0.01181903098823935,0.005655899430515162
2011-03-18,0.01188328763961668,0.005740014353171248
2011-03-21,0.011312290456548241,0.006079749417438546
2011-03-22,0.011622702100374544,0.006310718867643083
2011-03-23,0.011095431347540494,0.006181528145840384
2011-03-24,0.010546602669333525,0.0060591940314434385
2011-03-25,0.010376366731448067,0.005973724333657358
2011-03-28,0.009887287567039712,0.005909597330725416
2011-03-29,0.009467680059115085,0.006193602618495618
2011-03-30,0.009235413784956598,0.006086595603831266
2011-03-31,0.009000687106977743,0.005943847614635368
2011-04-01,0.008622523309348094,0.005787752096592457
2011-04-04,0.008344815603207057,0.00566869344941075
2011-04-05,0.007981494950933258,0.0056186075898667425
2011-04-06,0.007651815283211066,0.0054744729569699115
2011-04-07,0.007358809298864624,0.005336833624047928
2011-04-08,0.00711075995445084,0.005520366958379037
2011-04-11,0.007009761641777402,0.005403875529565878
2011-04-12,0.0068470210971204514,0.00583543224846651
2011-04-13,0.007135903142422013,0.00569261315257711
2011-04-14,0.006873784265426392,0.005578767580828373
2011-04-15,0.006635478859506624,0.005460442489811582
2011-04-18,0.006495104462727565,0.005325213962968346
2011-04-19,0.007309795884181665,0.005201963361710481
2011-04-20,0.0072067604299455275,0.005863828939458845
2011-04-21,0.008017619153792352,0.005986478904355756
2011-04-25,0.00781362139533794,0.006440795380678757
2011-04-26,0.007527844506547396,0.006297095645391852
2011-04-27,0.007684544653405616,0.006132894409594674
2011-04-28,0.0075779213506203084,0.006198632699904528
2011-04-29,0.007331531571701414,0.006192319967824051
2011-05-02,0.007068573756454008,0.0061025185472239245
2011-05-03,0.006854741918342378,0.005982292012272667
2011-05-04,0.006740707853770643,0.0058405231316028035
2011-05-05,0.006939380130566048,0.005688537046249858
2011-05-06,0.00737788084578919,0.005541241314494152
2011-05-09,0.007160669454445698,0.0069200310947245425
2011-05-10,0.006999698326535303,0.007335934732497829
2011-05-11,0.007134636545852253,0.007127499373302426
2011-05-12,0.00783121528846379,0.00694050269632422
2011-05-13,0.007623765991002217,0.007420991230330236
2011-05-16,0.007830709108616074,0.007212512828150012
2011-05-17,0.007821790997543772,0.007435105364512679
2011-05-18,0.007507756549416058,0.007326467737056307
2011-05-19,0.0076487053087251,0.007323706071827249
2011-05-20,0.007355849300312452,0.007108553237939565
2011-05-23,0.007558419302042176,0.006967842385116976
2011-05-24,0.00829654313827141,0.007523757602055753
2011-05-25,0.007951129537280457,0.007377069795044543
2011-05-26,0.007658625600613315,0.007227659441247741
2011-05-27,0.007421194782559113,0.007016732526648459
2011-05-31,0.007211612676824455,0.006859944319290886
2011-06-01,0.007604935965626664,0.007289773343164911
2011-06-02,0.010476208996530564,0.007265514431292017
2011-06-03,0.009968288203629903,0.007163841467411254
2011-06-06,0.010042956834861859,0.007294289263991693
2011-06-07,0.010220537723209088,0.0075439115029512435
2011-06-08,0.009726941683654166,0.007396702226915089
2011-06-09,0.009384964187668076,0.007350187038847777
2011-06-10,0.009183094783460358,0.007242610552368806
2011-06-13,0.009924244523955877,0.007148557514819975
2011-06-14,0.009438392327166449,0.007489249796902047
2011-06-15,0.009735655579667058,0.007385081534949712
2011-06-16,0.010922120763585525,0.007184251951332386
2011-06-17,0.010368109145730695,0.008123487774296107
2011-06-20,0.009876862648728892,0.007878084217685745
2011-06-21,0.009509947067279033,0.0077589525141357266
2011-06-22,0.009896212008280175,0.007550960324882108
2011-06-23,0.009683862415637838,0.007378006930835164
2011-06-24,0.009283843086899302,0.0072317245386544805
2011-06-27,0.009689979647662892,0.007050056101178366
2011-06-28,0.009599505721813704,0.007013319702915221
2011-06-29,0.00991309485662329,0.007186816579465015
2011-06-30,0.009724799022721442,0.007005640502938822
2011-07-01,0.009715583641619351,0.007059842491064059
2011-07-05,0.010196302561917893,0.006859314182029821
2011-07-06,0.00971180537450679,0.006718935405122527
2011-07-07,0.009242330176857277,0.0068001530717867855
2011-07-08,0.009325799696131561,0.006768779806272444
2011-07-11,0.00921234116334044,0.0065955444919003
2011-07-12,0.01063323095468648,0.0068887153853341146
2011-07-13,0.010225686096162244,0.007153796360039341
2011-07-14,0.009746793266251025,0.0070335075692627156
2011-07-15,0.009568676504811958,0.008028667693330861
2011-07-18,0.009236657228321345,0.007873023518891593
2011-07-19,0.009239170836381051,0.00765040780585134
2011-07-20,0.010072425913860034,0.007420701035807097
2011-07-21,0.009585475325108587,0.007265468510239338
2011-07-22,0.009975538698805297,0.007217094650133414
2011-07-25,0.009486054783677991,0.007389308568080941
2011-07-26,0.009254976750990176,0.007184154749595971
2011-07-27,0.008950630959881575,0.006976351422784843
2011-07-28,0.010861519581775666,0.007100764320395407
2011-07-29,0.01038203986939311,0.007197546885740294
2011-08-01,0.010120315719901034,0.007012387475048654
2011-08-02,0.009741385585196542,0.006826663311647238
2011-08-03,0.012516715076365741,0.006812810527903253
2011-08-04,0.011921514699772207,0.006758219149910677
2011-08-05,0.019354660474791393,0.007149657409674899
2011-08-08,0.018227094548095665,0.008260116428691209
2011-08-09,0.02793094494450646,0.008775311570667604
2011-08-10,0.029948913951058108,0.008712790979612679
2011-08-11,0.031655829665080355,0.009077036977958816
2011-08-12,0.03290348628998053,0.009670845522741361
2011-08-15,0.030938541405818868,0.009498333982487214
2011-08-16,0.029802274311319685,0.009225004064766323
2011-08-17,0.028196147806265948,0.009294658986542737
2011-08-18,0.02649598019849632,0.009017889861772056
2011-08-19,0.028893541141546936,0.008745908994355135
2011-08-22,0.027606790690063037,0.008622348986908944
2011-08-23,0.02594437223172075,0.008382420001303872
2011-08-24,0.026526419735948107,0.008122098192546818
2011-08-25,0.025235176804628633,0.007962369527954143
2011-08-26,0.024283669942749313,0.007726909906623144
2011-08-29,0.02327636501216483,0.007515848455526503
2011-08-30,0.02351697500774629,0.007535818353588147
2011-08-31,0.02212150060766303,0.0073241388800703066
2011-09-01,0.02085216634300066,0.007240941016123139
2011-09-02,0.020026352904408035,0.007082632237762785
2011-09-06,0.020605763697422112,0.007091479920748286
2011-09-07,0.01956370330671468,0.007558788995812426
2011-09-08,0.02037235863153283,0.007390658401848449
2011-09-09,0.019508665110618995,0.007292356818040744
2011-09-12,0.02035910110036684,0.007640503577551637
2011-09-13,0.01926262061323173,0.008891056356837793
2011-09-14,0.01832860619695155,0.008666808066882708
2011-09-15,0.01772327631542447,0.008405882320756198
2011-09-16,0.01747863832514509,0.008204574935931722
2011-09-19,0.01654492118373089,0.008200602376183133
2011-09-20,0.015951511909841648,0.008393244280404503
2011-09-21,0.015062892692249882,0.008278402252229889
2011-09-22,0.017185741627940898,0.008154114443314493
2011-09-23,0.01928631122873266,0.008093920708381832
2011-09-26,0.018237432007167705,0.008030631386798909
2011-09-27,0.01857663636274942,0.007862726247899394
2011-09-28,0.017774587193375088,0.007636526539580422
2011-09-29,0.018087816481658796,0.0074837844906915345
2011-09-30,0.017197505371727435,0.007294739720365918
2011-10-03,0.018173636034089863,0.007124469787915882
2011-10-04,0.019506864717229393,0.007849469513705059
2011-10-05,0.01958618321634388,0.0081004281865932
2011-10-06,0.019206483110612512,0.00817939662817504
2011-10-07,0.0189052414545185,0.007928572121120612
2011-10-10,0.018023968046405627,0.007831830088269794
2011-10-11,0.019904159100311732,0.007625081289304253
2011-10-12,0.018736290068899205,0.008478395880874042
2011-10-13,0.01787459358586615,0.00821557395076582
2011-10-14,0.016879941176811845,0.008315489149699203
2011-10-17,0.01674653433622935,0.008107132642493915
2011-10-18,0.017037920654589048,0.008198939813370134
2011-10-19,0.017201875730533278,0.008235896229971678
2011-10-20,0.016759172827000665,0.007980845244908287
2011-10-21,0.015844454432149817,0.007747563736105721
2011-10-24,0.01598311901903365,0.0075161978344129455
2011-10-25,0.015550275857225244,0.007377330054362748
2011-10-26,0.016097509807993064,0.007260305048618273
2011-10-27,0.015491735938468212,0.007050108649985231
2011-10-28,0.017959683462813465,0.006856842822189886
2011-10-31,0.01691939167302958,0.008180910426972858
2011-11-01,0.017907408701707237,0.007944785992159498
2011-11-02,0.019209255874938085,0.008897245224378505
2011-11-03,0.018719880291323123,0.009225441956440822
2011-11-04,0.018515561778932297,0.008949348137218255
2011-11-07,0.017578732175103178,0.008963570812900926
2011-11-08,0.016656527418721898,0.00870291011937956
2011-11-09,0.01607995532887187,0.008441386050786159
2011-11-10,0.01936680604154234,0.00825083617162722
2011-11-11,0.018403285958902685,0.009368800026150682
2011-11-14,0.018302584562637392,0.009174879662749784
2011-11-15,0.01754477062277719,0.00934569992536343
2011-11-16,0.01658220468571368,0.009423535594977996
2011-11-17,0.01657979209548272,0.009319325388940739
2011-11-18,0.01659745064129081,0.009085376027781466
2011-11-21,0.01565093198277147,0.008801484953281147
2011-11-22,0.016004008720072682,0.008609108904873979
2011-11-23,0.015171207169010622,0.008371492348805772
2011-11-25,0.016065503597422266,0.008136054615256707
2011-11-28,0.015188647232446433,0.00849506492760732
2011-11-29,0.01686555276683698,0.008234141001072306
2011-11-30,0.01590440090329939,0.00797939960627528
2011-12-01,0.019971043304235565,0.007735790659903818
2011-12-02,0.01881699797953039,0.007768116760584515
2011-12-05,0.017722630440539504,0.007542505131095387
2011-12-06,0.016967136532201554,0.0073568542711207495
2011-12-07,0.01599264278582053,0.007156575486025498
2011-12-08,0.015088236193540697,0.006959535713573013
2011-12-09,0.015858534543170683,0.006757878334150053
2011-12-12,0.015793336295394606,0.0066330917063866035
2011-12-13,0.015705804192504377,0.0064603936436483265
2011-12-14,0.015112334875878096,0.00712238882424431
2011-12-15,0.014767705100349108,0.007377350763228463
2011-12-16,0.013962997106057336,0.00717584783511817
2011-12-19,0.013213868907226168,0.007002574815802841
2011-12-20,0.01310420235793428,0.006799548048111832
2011-12-21,0.015354996243672162,0.006621220531344889
2011-12-22,0.014493009411348503,0.006581739033631149
2011-12-23,0.013889224460162162,0.006445274987960212
2011-12-27,0.013380436092595777,0.006271269488496284
2011-12-28,0.012649223489565289,0.006098469895210132
2011-12-29,0.01268122827470449,0.0059453056308934465
2011-12-30,0.012401942777211057,0.006292773498124905
2012-01-03,0.011843690024025083,0.006140254651477952
2012-01-04,0.012136759105799078,0.005977647761059738
2012-01-05,0.011491883311055082,0.006150577822748059
2012-01-06,0.010914402052197764,0.006349231105253498
2012-01-09,0.010406579233423405,0.006599467624487048
2012-01-10,0.009897099531603953,0.006720578139567341
2012-01-11,0.009758590375090961,0.006744947486069239
2012-01-12,0.009286001692161728,0.006563778496375488
2012-01-13,0.008863256188539283,0.006395312351418754
2012-01-17,0.008646198499698974,0.006447180417016153
2012-01-18,0.008306743780980716,0.006813344779818159
2012-01-19,0.008591742188893199,0.006764782260529456
2012-01-20,0.008315598684182707,0.006901988025341143
2012-01-23,0.00795378964713615,0.006921491803034279
2012-01-24,0.007621565303176466,0.006858468415579555
2012-01-25,0.007336923078448384,0.007103831281319067
2012-01-26,0.0074882224501487005,0.006899942676674843
2012-01-27,0.007480343044933059,0.006798082124856931
2012-01-30,0.0072237835775352185,0.006606223942978224
2012-01-31,0.00702702323645028,0.006715839410674294
2012-02-01,0.0067824086749276955,0.006622766126637929
2012-02-02,0.007038117039961465,0.006519285527195705
2012-02-03,0.006783583265312082,0.006534812601598272
2012-02-06,0.007869070063849837,0.006373145677003725
2012-02-07,0.007551918826485534,0.006197327313001174
2012-02-08,0.007264366214713688,0.00602776831872412
2012-02-09,0.007004247917802141,0.00625376535391743
2012-02-10,0.006755879918912509,0.0060812872254107616
2012-02-13,0.006955764473545269,0.005939333725392425
2012-02-14,0.006976323079969047,0.005821087948165281
2012-02-15,0.006746281837159653,0.005819154217198338
2012-02-16,0.006796505120468048,0.005679522230044878
2012-02-17,0.007319713202018953,0.005677208192580819
2012-02-21,0.007058887106682489,0.005657277638192512
2012-02-22,0.006801461245573453,0.005672471297023929
2012-02-23,0.006690649373581558,0.005566069093092278
2012-02-24,0.006562524966573219,0.005429029028371565
2012-02-27,0.0063562877960672524,0.005657907276064042
2012-02-28,0.006164971573347498,0.005732578917329894
2012-02-29,0.006046054294697111,0.005670040433359241
2012-03-01,0.006128510394334387,0.0056534146269386935
2012-03-02,0.006197630858743097,0.006092067463237562
2012-03-05,0.00614667110847996,0.005926841647200316
2012-03-06,0.006145179997785224,0.006204784813101997
2012-03-07,0.007866702037090752,0.006073534142806291
2012-03-08,0.007789310738111849,0.006154237452578052
2012-03-09,0.008000783954746571,0.005993587593266329
2012-03-12,0.0077195830936641115,0.006270970447309203
2012-03-13,0.007408268379000152,0.006598096002476522
2012-03-14,0.008971958816205236,0.006454760576269728
