Date,u_spx,u_eurusd
2007-06-20,0.07057852452557944,0.7222419277164986
2007-06-21,0.6610382227818014,0.5308683964632861
2007-06-22,0.11693704052517492,0.06495525591864809
2007-06-25,0.347880241755114,0.49629159679213736
2007-06-26,0.3602394266593424,0.6643528295767939
2007-06-27,0.7647588695754854,0.46061488787515736
2007-06-28,0.4795718992811763,0.5717316403585834
2007-06-29,0.4070455495453782,0.04175170684218577
2007-07-02,0.84750449821162,0.05071182481436753
2007-07-03,0.6601625560274457,0.625629142542701
2007-07-05,0.4951456875735129,0.614927634821248
2007-07-06,0.63468054186298,0.27223732949356094
2007-07-09,0.52517117533333,0.538405693962221
2007-07-10,0.03471549114469513,0.012214010184469734
2007-07-11,0.6564977973536827,0.49825947184071373
2007-07-12,0.9529977272345538,0.2564605271221799
2007-07-13,0.6551479812463041,0.5133284931624811
2007-07-16,0.3888702619011362,0.569488886826546
2007-07-17,0.45622023270733414,0.3995790648673995
2007-07-18,0.36078342135298536,0.3603874108478493
2007-07-19,0.6875682682493082,0.5708451174659243
2007-07-20,0.05652343121622773,0.22893661160161927
2007-07-23,0.6407417957793169,0.712310091771158
2007-07-24,0.028862297548038346,0.35211670957442376
2007-07-25,0.5796560678973139,0.9650729505782689
2007-07-26,0.049879969445970375,0.37246561753351737
2007-07-27,0.1568843884054307,0.9748293369595197
2007-07-30,0.6741403297676336,0.1412988451424983
2007-07-31,0.2373079383330005,0.7377055267734558
2007-08-01,0.627906971747929,0.48015040819317467
2007-08-02,0.5997505320292298,0.2779238674900877
2007-08-03,0.05731510789193062,0.07977165633331679
2007-08-06,0.8444622575465097,0.41056514391110316
2007-08-07,0.6442490795879509,0.8478852720651617
2007-08-08,0.7770754194879742,0.16103323795171162
2007-08-09,0.05411577996742552,0.9686274801622579
2007-08-10,0.45992077559806255,0.4514161974234271
2007-08-13,0.4775080236080727,0.899793244974269
2007-08-14,0.16802458700183265,0.8893117740960217
2007-08-15,0.22308670248927318,0.9402429717446159
2007-08-16,0.5328191230670856,0.5503498743722013
2007-08-17,0.8775504144303936,0.13379911995057123
2007-08-20,0.5132160241366688,0.5968157605736049
2007-08-21,0.5095817583374641,0.6399509357198518
2007-08-22,0.7576634986401583,0.07527108517624079
2007-08-23,0.4719814331755294,0.4346779105454444
2007-08-24,0.7809103364063299,0.051554338668506755
2007-08-27,0.2539290725712243,0.6289937227298774
2007-08-28,0.043975119598999704,0.7394368164486351
2007-08-29,0.8534292556062808,0.14122378013232034
2007-08-30,0.41546690316518087,0.6619769185380857
2007-08-31,0.7429191240204289,0.5124660014452355
2007-09-04,0.7617953320030708,0.6455357346199766
2007-09-05,0.20112517512759007,0.2986343553498823
2007-09-06,0.5811319646492614,0.24394839116949935
2007-09-07,0.10654394916822345,0.11363918931383778
2007-09-11,0.751311257162246,0.16663030942027596
2007-09-12,0.5042205292718696,0.158029343927411
2007-09-13,0.7175485431984627,0.7080494916642186
2007-09-14,0.5019215926416765,0.4467968031763747
2007-09-17,0.30971830075026996,0.5833066367419604
2007-09-18,0.9772239373474587,0.0500788750390527
2007-09-19,0.7490782521552721,0.5303035393510287
2007-09-20,0.2428513121409217,0.05898168246057831
2007-09-21,0.6367380217800711,0.40545230308055646
2007-09-24,0.27629913227880326,0.607951923602414
2007-09-25,0.4423759222928119,0.12935153715563438
2007-09-26,0.7017704375466092,0.5863854483105638
2007-09-27,0.6657604195229883,0.39152793609200276
2007-09-28,0.33047895729232274,0.056535147210267166
2007-10-01,0.9269519060593747,0.621510933505661
2007-10-02,0.4942182473702441,0.8890506328257889
2007-10-03,0.22779108462076256,0.7746895836730436
2007-10-04,0.5645613951727421,0.32454820333301354
2007-10-05,0.8914762837125995,0.5040125906041059
2007-10-08,0.30582735676308775,0.8946026644362931
2007-10-09,0.8569181849071668,0.23634293320403887
2007-10-10,0.3792543206152659,0.3003913754699595
2007-10-11,0.16835279078001053,0.18754475985428604
2007-10-12,0.7154951920061905,0.5522961977997368
2007-10-15,0.09645356066980343,0.42064354347206173
2007-10-16,0.16119522319740784,0.6620578206278283
2007-10-17,0.5327483200083309,0.2774369266864576
2007-10-18,0.43269211686696013,0.125443960669691
2007-10-19,0.005656225183955592,0.4690065280442167
2007-10-22,0.5379281698728494,0.9517341850170924
2007-10-23,0.7136589656149013,0.18233092223500255
2007-10-24,0.4251621756116569,0.4522218677986237
2007-10-25,0.4437856495602346,0.1754308739865761
2007-10-26,0.8479851423323121,0.1725190811565453
2007-10-29,0.6356077812569836,0.35063492610811026
2007-10-30,0.25870741104458184,0.36796009758298065
2007-10-31,0.8377734659995388,0.3131891923787229
2007-11-01,0.01673988091814857,0.7401459454181993
2007-11-02,0.46293642593027307,0.20219018687091142
2007-11-05,0.36100161888894355,0.5417221963846484
2007-11-06,0.7646442025506535,0.10644999636633742
2007-11-07,0.0355834088556023,0.19990062372867062
2007-11-08,0.43860636229810956,0.20768917175446538
2007-11-09,0.21897031701759184,0.5203230053327581
2007-11-12,0.2767538011062134,0.9746572776044674
2007-11-13,0.9066862363569093,0.15751116816884578
2007-11-14,0.3682978054901569,0.3327839261277054
2007-11-15,0.2023316794669554,0.651019538334547
2007-11-16,0.5847219724994163,0.4371936629619345
2007-11-19,0.14614127604156382,0.30399894530537314
2007-11-20,0.5604439887149293,0.02512639787438548
2007-11-21,0.17051708826153086,0.35780617220378313
2007-11-23,0.7957532672404545,0.7719717243342721
2007-11-27,0.3083606495075303,0.3307945766133593
2007-11-28,0.9339185948767393,0.4756851852063985
2007-11-29,0.5424702454156989,0.8673576934564372
2007-11-30,0.6940654940761257,0.8039360419431607
2007-12-03,0.32024128699661936,0.6505791177708125
2007-12-04,0.2745199350398263,0.11005505572810777
2007-12-05,0.8579076431175331,0.9607793349088078
2007-12-06,0.8891083499549992,0.28541201958938867
2007-12-07,0.4443476932092548,0.5023582633371689
2007-12-10,0.7411115471807235,0.24033654448361924
2007-12-11,0.01694113742458472,0.703561111447488
2007-12-12,0.5913389501429744,0.26388735850394973
2007-12-13,0.5246476931307735,0.8534027222463494
2007-12-14,0.16428455445976703,0.978572586250018
2007-12-17,0.14885038246917817,0.6373175482569848
2007-12-19,0.5780363703832048,0.6510698284107237
2007-12-20,0.6146374738050031,0.7479882620074991
2007-12-21,0.8550449832687438,0.2595070043512084
2007-12-24,0.7302465238663878,0.4437010944234936
2007-12-26,0.5204361319571882,0.12436543119262287
2007-12-27,0.11759830052464462,0.07947186442221049
2007-12-28,0.4977828092954698,0.12607955192135264
2007-12-31,0.28072096156953347,0.879925012284923
2008-01-02,0.12037369092317077,0.1303702368200458
2008-01-03,0.45552249024571645,0.36180106434273124
2008-01-04,0.04840102640458632,0.44915035525436403
2008-01-07,0.5214563108917484,0.8022756799587933
2008-01-08,0.14531607330375249,3.322805715207275e-05
2008-01-09,0.7306155295811283,0.9887523770364869
2008-01-10,0.6776642148047312,0.2954134897366601
2008-01-11,0.20408550444134585,0.5133780354821705
2008-01-14,0.7075517580193116,0.2732369222898874
2008-01-15,0.07358937951427007,0.6815474868309497
2008-01-16,0.3450049801534616,0.8518056174552083
2008-01-17,0.0722581048882018,0.5897092800007208
2008-01-18,0.3589389422745458,0.5754270477411347
2008-01-22,0.29593305454418073,0.40711003234748544
2008-01-23,0.8091651379180829,0.5496030784842435
2008-01-24,0.6982495384330449,0.12494323884865177
2008-01-25,0.20577095101926962,0.7575495638350758
2008-01-28,0.7830862437888417,0.1994986344234951
2008-01-29,0.6406447610789281,0.5346866567473396
2008-01-30,0.38258133843145015,0.3088271916246239
2008-01-31,0.8262308479988987,0.379368843164665
2008-02-01,0.7927771243778743,0.7099490554805397
2008-02-04,0.23206594187779922,0.416221559399507
2008-02-05,0.024952363888356043,0.9392704328388273
2008-02-06,0.3205870010127829,0.5939128559257523
2008-02-07,0.623570477317937,0.882858681543804
2008-02-08,0.4120549839621872,6.955048166297327e-05
2008-02-11,0.6049606803864913,0.989550231935269
2008-02-12,0.6554956834998666,0.4483387667451971
2008-02-13,0.7890352598712973,0.5537812606657393
2008-02-14,0.1949968058281496,0.29848456810618784
2008-02-15,0.4824507623752381,0.41435964706799705
2008-02-19,0.4584786643684111,0.36448692517532477
2008-02-20,0.7087560303173734,0.5119683010192179
2008-02-21,0.16280104938421333,0.2724616804187718
2008-02-22,0.6772200713039609,0.46132806979089314
2008-02-25,0.8427350114459716,0.47238178566985406
2008-02-26,0.7201141234406847,0.14036858836596863
2008-02-27,0.4588057667423143,0.2137541334014022
2008-02-28,0.18698040499476498,0.2978208148116064
2008-02-29,0.019709359352029224,0.5013690824966979
2008-03-03,0.4592179566167075,0.478605842607694
2008-03-04,0.4052185779213311,0.470843105569984
2008-03-05,0.6065015811923207,0.3079330488195514
2008-03-06,0.0847251912037573,0.2146797669474001
2008-03-07,0.28524588912424526,0.6227061473383628
2008-03-10,0.18356073856996935,0.49371868938123326
2008-03-11,0.9466636036483933,0.49763337552482945
2008-03-12,0.3373318109128334,0.07074827568497903
2008-03-13,0.5912005373391793,0.2699213946391733
2008-03-14,0.10390111146978535,0.501626062015828
2008-03-17,0.2779062249015988,0.15781501400028525
2008-03-18,0.9684828066655256,0.726962893037286
2008-03-19,0.10652091238627374,0.5728468865525556
2008-03-20,0.8496744275830195,0.929058826040136
2008-03-24,0.8014519097617049,0.5481113910122315
2008-03-25,0.5605008844384567,0.09214255927738844
2008-03-26,0.28103346316805417,0.08051047069234818
2008-03-27,0.21335357693561932,0.49985937789770085
2008-03-28,0.28149886712631733,0.6640160252632955
2008-03-31,0.6126388867888142,0.5186570874625217
2008-04-02,0.9695630999945447,0.7431168901145115
2008-04-03,0.579325260171456,0.5475859068717931
2008-04-04,0.5064795815357674,0.28309933825712014
2008-04-07,0.5314987957919373,0.5931548330411144
2008-04-08,0.3068422611396271,0.8552904851631309
2008-04-09,0.2079294446992552,0.04966484076103249
2008-04-10,0.6145625523478818,0.6856774994784463
2008-04-11,0.043738854077877025,0.2771534832824406
2008-04-14,0.3590283372814783,0.4794867224875593
2008-04-15,0.603738744248153,0.6311910162388938
2008-04-16,0.9327161206575405,0.0930852682415161
2008-04-17,0.5443842189474469,0.6387005071681646
2008-04-18,0.91507068484681,0.9067098227256498
2008-04-21,0.45941130633490335,0.12053705550163446
2008-04-22,0.18009645469240881,0.2722611642487521
2008-04-23,0.5617826507820161,0.7975822338413328
2008-04-24,0.7193248013221456,0.9147013479095644
2008-04-25,0.7403854014855362,0.6547548794939257
2008-04-28,0.4411035048114915,0.4586818503001272
2008-04-29,0.29308958732422696,0.7574807402079575
2008-04-30,0.28536749972919284,0.34592311414856275
2008-05-02,0.973024719987257,0.9202641745400317
2008-05-05,0.30787759911202783,0.3466685909340134
2008-05-06,0.8004018928788397,0.3707957808474307
2008-05-07,0.02062454735712081,0.8801964608683441
2008-05-08,0.5616612445023708,0.2969442147159071
2008-05-09,0.2625654078471543,0.40588865717375544
2008-05-12,0.8051014957358623,0.33355436855424336
2008-05-13,0.48592013021879715,0.6956152877435555
2008-05-14,0.632340552835567,0.538906317995628
2008-05-15,0.8523585936060292,0.5686432761354138
2008-05-16,0.5573980630177083,0.10856400239910896
2008-05-19,0.5150173195854251,0.6886166638019227
2008-05-20,0.11458283675227146,0.15265225078710257
2008-05-21,0.04626449475030985,0.1397103134360329
2008-05-22,0.5296612863825318,0.6538190494151036
2008-05-23,0.13217066163787947,0.334336758824947
2008-05-27,0.6570145688367472,0.7828218535530437
2008-05-28,0.6192593080817835,0.6319360291458276
2008-05-29,0.6649799121962492,0.8819647465428412
2008-05-30,0.5439785419051023,0.4490745548038355
2008-06-02,0.14656898209121683,0.47874414500419094
2008-06-03,0.2633394392555436,0.8135985187160069
2008-06-04,0.4507383249908999,0.5800849267359097
2008-06-05,0.9427526677647325,0.08581559230311553
2008-06-06,0.009503939085655926,0.06646284243795847
2008-06-09,0.4601136335434294,0.8370636134315947
2008-06-10,0.42971002496393396,0.9190158953621012
2008-06-11,0.14805691213931538,0.2635827365686728
2008-06-12,0.5343801731232325,0.772938521506335
2008-06-13,0.8010147315632772,0.7816900956105515
2008-06-16,0.5090996070090767,0.2134570876748118
2008-06-17,0.30383843753440054,0.3354870639581915
2008-06-18,0.22464354727953895,0.439005014801753
2008-06-19,0.5686706157280221,0.5979691133660564
2008-06-20,0.09343391106608798,0.15871711161077026
2008-06-23,0.45506712898525475,0.7886849237590966
2008-06-24,0.4075343502374201,0.363752336557002
2008-06-25,0.6381923491858792,0.1821093952032305
2008-06-26,0.02874214668868726,0.24739716732210293
2008-06-27,0.376936291381996,0.4882883705844129
2008-06-30,0.5076444086825538,0.512760315725805
2008-07-02,0.20218608673205712,0.12626988573220152
2008-07-03,0.4891228631504967,0.909002524169854
2008-07-07,0.2990863603010173,0.4653268537669214
2008-07-08,0.8206083240569859,0.9952210008099199
2008-07-09,0.08912005865335942,0.026216035915893377
2008-07-10,0.6027049520381383,0.3331049897954399
2008-07-11,0.2591989675178842,0.12089540962620747
2008-07-14,0.27482781355626784,0.6341319264664833
2008-07-15,0.24036259186294223,0.48565004038550086
2008-07-16,0.8976212027432829,0.7282513796965484
2008-07-17,0.7842118344361088,0.41031033405179174
2008-07-18,0.5099362928883382,0.5025911433638377
2008-07-21,0.4654310112813869,0.3080743860824394
2008-07-22,0.8273919467751472,0.8277044641627755
2008-07-23,0.6368498560486509,0.7913938563646137
2008-07-24,0.03695231091976925,0.5288136292126331
2008-07-25,0.5491241628431321,0.5572797654343278
2008-07-28,0.11991118434246892,0.2770743718930759
2008-07-29,0.8735640846920701,0.8842192322979755
2008-07-30,0.8451593454480039,0.5796612471080366
2008-07-31,0.20484062298702657,0.43498628683118334
2008-08-08,0.8939247877826686,0.9990254885364088
2008-08-26,0.11731223948255413,0.9696175743603175
2008-08-27,0.6410732116507118,0.35616619342300215
2008-08-28,0.8157877485874696,0.5253100019155325
2008-08-29,0.18445071178084507,0.6395276670895187
2008-09-02,0.3566771354195465,0.8839045286405969
2008-09-03,0.41926832360910715,0.6094809772589258
2008-09-04,0.029566721404372498,0.9479943535938558
2008-09-05,0.5353409631113644,0.5035001410635298
2008-09-08,0.8375021483028905,0.0003323620675545562
2008-09-09,0.04951985179632079,0.9917153094584428
2008-09-10,0.5532327406284586,0.8204236881115314
2008-09-11,0.7195498228671553,0.4922605880817338
2008-09-12,0.5435995526813393,0.08267914760515982
2008-09-15,0.022611521431565775,0.41555742984726646
2008-09-16,0.6668278098846512,0.7828312877832531
2008-09-17,0.07121639035462715,0.15356574647653634
2008-09-18,0.8407984028016249,0.5332315943837078
2008-09-19,0.8715430248489788,0.2505545198665794
2008-09-22,0.1359061221393556,0.030975943370082304
2008-09-23,0.299092087230053,0.6537782693252634
2008-09-24,0.45766563500567725,0.6430776203024902
2008-09-25,0.7177229497908779,0.4875064886405718
2008-09-26,0.5528110562122275,0.604079312370335
2008-09-29,0.007564176942151598,0.8867788133468928
2008-09-30,0.7930135904100574,0.9393389153988448
2008-10-01,0.48507394558773864,0.6908089090647025
2008-10-02,0.19508439875682548,0.8850940619208661
2008-10-03,0.3660779197137539,0.5742364743293131
2008-10-06,0.19783720960273257,0.9440032905774524
2008-10-07,0.11436461580994423,0.3570649311535806
2008-10-08,0.3877228439268995,9.582733076322448e-05
2008-10-09,0.08031514931536293,0.9864811979520205
2008-10-10,0.3925910201780354,0.8049995779071368
2008-10-13,0.9428739368298557,0.2044234213712647
2008-10-14,0.5064265931207534,0.48915846988942513
2008-10-15,0.053321200115937384,0.7754827610220986
2008-10-16,0.6909771360615127,0.4381725440567957
2008-10-17,0.47346381999938064,0.6164689576314806
2008-10-20,0.7707761585980116,0.6985075767642039
2008-10-21,0.3026196685636847,0.8716039527181705
2008-10-22,0.12635239362966574,0.8586895490438308
2008-10-23,0.5521011872384771,0.3069055876539408
2008-10-24,0.27003077929607017,0.9112069885932124
2008-10-27,0.26588502417484794,0.777269918044502
2008-10-28,0.9454472602154812,0.08057815754739509
2008-10-29,0.4577379644959798,0.25198976100081794
2008-10-30,0.6940535965721959,0.6442830095762284
2008-10-31,0.6440570998267658,0.7817242042944466
2008-11-03,0.4778632615020174,0.6621442481867446
2008-11-04,0.8395936286742979,0.06269463083126264
2008-11-05,0.08660188426407872,0.5766262568369496
2008-11-06,0.11175107108392199,0.8492261822743994
2008-11-07,0.6898754577441206,0.4863230806423485
2008-11-10,0.3993031928363994,0.4316196064127792
2008-11-11,0.2911487283694567,0.8675854394258485
2008-11-12,0.10833416007304927,0.6251159209328685
2008-11-13,0.8871542994764553,0.067498665712073
2008-11-14,0.199499269247735,0.7715296220893884
2008-11-17,0.26558440890550195,0.42998922376959803
2008-11-18,0.5650592899153182,0.5103950428136161
2008-11-19,0.08741898316983483,0.7580206034207676
2008-11-20,0.0934312321786126,0.6458786330682691
2008-11-21,0.8109125989580123,0.21838762173234805
2008-11-24,0.8618582140160693,0.06368224788403225
2008-11-25,0.5735349664026037,0.2805321723941797
2008-11-26,0.7536983463851115,0.736493953344683
2008-11-28,0.5962112174477542,0.8423723058664101
2008-12-01,0.03239986623668081,0.700645668406187
2008-12-02,0.6960711812832903,0.28900030968817003
2008-12-03,0.6788075406242051,0.5000897593361014
2008-12-04,0.29930987712027934,0.3567144282772106
2008-12-05,0.7337936884143277,0.6179900186560507
2008-12-08,0.7834492765426304,1.2708674838745214e-05
2008-12-09,0.3170212447703181,0.9722561963619449
2008-12-10,0.5882116236055681,0.5045955453793151
2008-12-11,0.24186463888861404,0.1433295127600329
2008-12-12,0.5445766397362333,0.4512377381956557
2008-12-15,0.3647511694151171,0.13176283574968814
2008-12-16,0.8971102716826646,0.13673011368864116
2008-12-17,0.41390738811837396,0.15504991321048403
2008-12-18,0.2360509532430807,0.6120159085613655
2008-12-19,0.511800699273278,0.8721628227679978
2008-12-22,0.2587969778011505,0.48248724971900714
2008-12-23,0.34283580059025254,0.5272165494936535
2008-12-24,0.5655523261659081,0.4034471411508944
2008-12-26,0.5790953975294825,0.4700593110924116
2008-12-29,0.4286296388007883,0.48147416208884297
2008-12-30,0.8430363117820425,0.3496842030323586
2008-12-31,0.762490988238562,0.7200742840239175
2009-01-02,0.9301578452725263,0.5979442471552897
2009-01-05,0.4238060787764045,0.8601852381067339
2009-01-06,0.6591176978465885,0.7113697395258656
2009-01-07,0.04383478389899588,0.35359688775991827
2009-01-08,0.5148474721884901,0.35135445141760835
2009-01-09,0.14910994868092017,0.8354869309066641
2009-01-12,0.14206199077211917,0.6661147397126257
2009-01-13,0.49416523528833606,0.7569725854965037
2009-01-14,0.081773297580695,0.48819567418746534
2009-01-15,0.4785117664973394,0.6091574764335512
2009-01-16,0.6063245461915481,0.27135650194768957
2009-01-20,0.0295923404307746,0.9503608614061096
2009-01-21,0.8441966888596104,0.34378027940614164
2009-01-22,0.3471411933194782,0.48641799921201595
2009-01-23,0.5465568837084787,0.5834968547600701
2009-01-26,0.5697038667930521,0.1422084758333771
2009-01-27,0.6483271851259975,0.43701400211371044
2009-01-28,0.8848891379237923,0.6233320278214941
2009-01-29,0.1050990075132485,0.858740608667301
2009-01-30,0.18585353973871657,0.7027009685658936
2009-02-02,0.46366891955245004,0.5562199972560675
2009-02-03,0.707330359698402,0.1530067604615032
2009-02-04,0.38787432224194035,0.76373295992612
2009-02-05,0.7337855179515176,0.645867132320407
2009-02-06,0.8731137173679671,0.24056249090806037
2009-02-09,0.5482573990334149,0.41999892763468394
2009-02-10,0.017753000230668645,0.5978108905112296
2009-02-11,0.550681210279377,0.6106909633614483
2009-02-12,0.521013298889486,0.452304717435683
2009-02-13,0.351366519649151,0.5592645479198869
2009-02-17,0.055157948995759265,0.947058642053257
2009-02-18,0.44813841648978436,0.5578487164407897
2009-02-19,0.3478387547920052,0.28775637604731513
2009-02-20,0.3396081988136677,0.06398892302448897
2009-02-23,0.12316075210341797,0.8852370516273108
2009-02-24,0.8485095048072451,0.17070319313304264
2009-02-25,0.38765851060409956,0.7746973912451157
2009-02-26,0.2809747868400274,0.5258379552275569
2009-02-27,0.19530089838829062,0.6034732281246372
2009-03-02,0.06778731529698843,0.7650464326311637
2009-03-03,0.39548501726453383,0.5921687626651299
2009-03-04,0.731028283439209,0.25255011305183206
2009-03-05,0.11590090545281012,0.704483538927031
2009-03-06,0.4769636047557735,0.29132458605712774
2009-03-09,0.3816974381939449,0.5288533040465022
2009-03-10,0.9441373003482827,0.26311374072014204
2009-03-11,0.5726625629609967,0.26998702232194133
2009-03-12,0.8970521329701173,0.2655944620615913
2009-03-13,0.6392880954426651,0.40794446368584153
2009-03-16,0.44049615344006543,0.37066475984446656
2009-03-17,0.8908759921569378,0.33949356710866774
2009-03-18,0.8352002866846986,0.00865255807441261
2009-03-19,0.270460795287116,0.17618410923996772
2009-03-20,0.15089586331201532,0.660073105656833
2009-03-23,0.9895033599731948,0.41616174373795645
2009-03-24,0.20556547953098644,0.8065658864174765
2009-03-25,0.6432068326867242,0.2968366222814951
2009-03-26,0.8694650512059435,0.604921934973238
2009-03-27,0.14767795160966157,0.9287203616855593
2009-03-30,0.0489794330762656,0.7498448561629569
2009-03-31,0.6469182830446355,0.36298848479004286
2009-04-01,0.7432836752495362,0.5089260252296894
2009-04-02,0.8769760859986826,0.07499837682796551
2009-04-03,0.6905276833577931,0.42310334318790593
2009-04-06,0.33764247372399814,0.711487799498502
2009-04-07,0.10963504148092754,0.8062669338923131
2009-04-08,0.6649506498378057,0.5847414465657594
2009-04-09,0.9440290548438479,0.7433093037151397
2009-04-13,0.5868070597621179,0.10197903073534084
2009-04-14,0.1367225497024496,0.6909741769121398
2009-04-15,0.6995148961072228,0.6417968818946655
2009-04-16,0.7919775364650418,0.6341638016980811
2009-04-17,0.6196116512608316,0.8340219347307616
2009-04-20,0.016024702916132113,0.795226837892413
2009-04-21,0.7351268059574381,0.5001593562828098
2009-04-22,0.391412854995111,0.2927856543744818
2009-04-23,0.6409348400228358,0.1622936735596327
2009-04-24,0.7657817416728645,0.20147360454525062
2009-04-27,0.3211290109193354,0.9323734498851093
2009-04-28,0.41966727948361393,0.2646336478903333
2009-04-29,0.8506956663260271,0.1731762429998408
