Date,Gaussian_VaR_99,Gaussian_ES_99,Gaussian_Weight_SPX,Gaussian_Weight_EURUSD,StudentT_VaR_99,StudentT_ES_99,StudentT_Weight_SPX,StudentT_Weight_EURUSD,Gumbel_VaR_99,Gumbel_ES_99,Gumbel_Weight_SPX,Gumbel_Weight_EURUSD,Clayton_VaR_99,Clayton_ES_99,Clayton_Weight_SPX,Clayton_Weight_EURUSD
2020-01-27,-0.00763445464765096,-0.009473623607333802,0.3621790983699648,0.6378195181369771,-0.007215627505594813,-0.009653207291165988,0.3621790983699648,0.6378195181369771,-0.032317693295035275,-0.03231769329503527,0.3621790983699648,0.6378195181369771,-0.00764179537149866,-0.009646271381601308,0.3621790983699648,0.6378195181369771
2020-01-28,-0.007830079737647183,-0.009784498548129496,0.350705715268205,0.6492929843024152,-0.007795999529175029,-0.010876865027473794,0.350705715268205,0.6492929843024152,-0.033891667110135776,-0.033891667110135776,0.350705715268205,0.6492929843024152,-0.007760603721161023,-0.009873787790432305,0.350705715268205,0.6492929843024152
2020-01-29,-0.008502888315348334,-0.010714277694277463,0.3029478519685827,0.6970510248903485,-0.008802865995095239,-0.011496048348928757,0.3029478519685827,0.6970510248903485,-0.0363910252067116,-0.03639102520671161,0.3029478519685827,0.6970510248903485,-0.008650860564927053,-0.01082386204670629,0.3029478519685827,0.6970510248903485
2020-01-30,-0.008132453929271144,-0.010420221944340453,0.28722728757726024,0.712771615340843,-0.008173347247316996,-0.01087214230170045,0.28722728757726024,0.712771615340843,-0.03611879025245787,-0.03611879025245787,0.28722728757726024,0.712771615340843,-0.008705858053936031,-0.010815047752689261,0.28722728757726024,0.712771615340843
2020-01-31,-0.007874385322941938,-0.009456707352818405,0.28717213266550234,0.7128267363363944,-0.008181380880179891,-0.010827734880840484,0.28717213266550234,0.7128267363363944,-0.03503164639436942,-0.03503164639436941,0.28717213266550234,0.7128267363363944,-0.008588160811698917,-0.010983788837836118,0.28717213266550234,0.7128267363363944
2020-02-03,-0.007887384073907506,-0.009969107642282512,0.285847249885723,0.7141515904994017,-0.007981566833106971,-0.010871965838760315,0.285847249885723,0.7141515904994017,-0.03407271959992432,-0.03407271959992431,0.285847249885723,0.7141515904994017,-0.008229163377039855,-0.010441428188195843,0.285847249885723,0.7141515904994017
2020-02-04,-0.007786871086178109,-0.009951725889889716,0.24524838964578224,0.7547505907939639,-0.0080366928635689,-0.010252705329127886,0.24524838964578224,0.7547505907939639,-0.035139281753066354,-0.035139281753066354,0.24524838964578224,0.7547505907939639,-0.008695427174747094,-0.010827311023901911,0.24524838964578224,0.7547505907939639
2020-02-05,-0.008568059456806732,-0.01057949876456391,0.26691380992895164,0.733085198392347,-0.00928672424489428,-0.011603988480750336,0.26691380992895164,0.733085198392347,-0.0381900881147383,-0.0381900881147383,0.26691380992895164,0.733085198392347,-0.00912131868977895,-0.011380447535449945,0.26691380992895164,0.733085198392347
2020-02-06,-0.00863158581603464,-0.010965973582854574,0.2497539030612158,0.7502451637434971,-0.009263660597709054,-0.012050736834403159,0.2497539030612158,0.7502451637434971,-0.03886324877928441,-0.03886324877928441,0.2497539030612158,0.7502451637434971,-0.009169620197166743,-0.01163220318524688,0.2497539030612158,0.7502451637434971
2020-02-07,-0.008866203102454357,-0.011438203658211,0.24060697447746243,0.7593921064201467,-0.009273105473373774,-0.012179315334794789,0.24060697447746243,0.7593921064201467,-0.03847747331978109,-0.03847747331978108,0.24060697447746243,0.7593921064201467,-0.009285015981584212,-0.011565365724191376,0.24060697447746243,0.7593921064201467
2020-02-10,-0.009347351550779318,-0.012169897341294266,0.2530446408422373,0.7469544314711276,-0.009127765110187943,-0.01118411806132147,0.2530446408422373,0.7469544314711276,-0.03943538664138409,-0.03943538664138409,0.2530446408422373,0.7469544314711276,-0.009741430877421395,-0.012767670138973487,0.2530446408422373,0.7469544314711276
2020-02-11,-0.008987944586679604,-0.011229710070436943,0.25282978367508707,0.7471692727397994,-0.009009333702810717,-0.011691719972899781,0.25282978367508707,0.7471692727397994,-0.03874916128093532,-0.03874916128093532,0.25282978367508707,0.7471692727397994,-0.009325723097203977,-0.01169870896390526,0.25282978367508707,0.7471692727397994
2020-02-12,-0.0087652488840163,-0.011027229949079717,0.25545198372600325,0.7445470717355924,-0.008925517273449934,-0.011077023159742098,0.25545198372600325,0.7445470717355924,-0.03897426822916941,-0.0389742682291694,0.25545198372600325,0.7445470717355924,-0.009332503141194527,-0.011399144393400524,0.25545198372600325,0.7445470717355924
2020-02-13,-0.009326827365206243,-0.011777077364768112,0.26379231117448076,0.736206726926754,-0.009212736001772116,-0.012101953543891463,0.26379231117448076,0.736206726926754,-0.03907767332677834,-0.03907767332677835,0.26379231117448076,0.736206726926754,-0.0092431287745173,-0.011994721327514,0.26379231117448076,0.736206726926754
2020-02-14,-0.008551876905819104,-0.010764961818330736,0.259763177977796,0.7402358462858513,-0.008742522063332288,-0.011388803795907383,0.259763177977796,0.7402358462858513,-0.038142694224120866,-0.038142694224120866,0.259763177977796,0.7402358462858513,-0.00910359839580503,-0.012013621535626367,0.259763177977796,0.7402358462858513
2020-02-18,-0.008760046101635995,-0.011226524729347834,0.2725493963604142,0.7274496160851,-0.009176602459643095,-0.012074988447780788,0.2725493963604142,0.7274496160851,-0.03885824914148267,-0.03885824914148267,0.2725493963604142,0.7274496160851,-0.009206258251162242,-0.011475622938865343,0.2725493963604142,0.7274496160851
2020-02-19,-0.008676490974280398,-0.010619442001790247,0.27832100541587995,0.7216779860912133,-0.009070113482061768,-0.012202341092466136,0.27832100541587995,0.7216779860912133,-0.038548967075158966,-0.03854896707515897,0.27832100541587995,0.7216779860912133,-0.009352848246689851,-0.012337707425386977,0.27832100541587995,0.7216779860912133
2020-02-20,-0.008321026456745076,-0.010515307415734485,0.2775040729507587,0.7224948911965371,-0.00890213713798714,-0.012205676579864124,0.2775040729507587,0.7224948911965371,-0.03746297729015687,-0.03746297729015687,0.2775040729507587,0.7224948911965371,-0.008860859986882666,-0.01140659337059434,0.2775040729507587,0.7224948911965371
2020-02-21,-0.009459411792182763,-0.011792445239923092,0.2889609618199551,0.7110380016028751,-0.009163352450692238,-0.012001165259198875,0.2889609618199551,0.7110380016028751,-0.038364231072137614,-0.03836423107213761,0.2889609618199551,0.7110380016028751,-0.009222095810445698,-0.011347872326183476,0.2889609618199551,0.7110380016028751
2020-02-24,-0.008398676986935801,-0.010585556733634958,0.28849369772432043,0.7115052428750497,-0.008589687066815213,-0.010950847222305403,0.28849369772432043,0.7115052428750497,-0.0375016485176382,-0.0375016485176382,0.28849369772432043,0.7115052428750497,-0.008925987927964351,-0.011199664461884145,0.28849369772432043,0.7115052428750497
2020-02-25,-0.008288012768061867,-0.010859292888470635,0.27718956653675253,0.7228094020155852,-0.008497071694144742,-0.0109688211320467,0.27718956653675253,0.7228094020155852,-0.03759669138788681,-0.037596691387886794,0.27718956653675253,0.7228094020155852,-0.00899212660908704,-0.011962413189347485,0.27718956653675253,0.7228094020155852
2020-02-26,-0.010021904075604842,-0.01262905039620514,0.2093667829695383,0.790632482571233,-0.009667206938366205,-0.01228524338287182,0.2093667829695383,0.790632482571233,-0.04362253418938703,-0.04362253418938704,0.2093667829695383,0.790632482571233,-0.010438240694248313,-0.013123920415808104,0.2093667829695383,0.790632482571233
2020-02-27,-0.010158174698091826,-0.01276878616427713,0.17727430990022777,0.8227250508758839,-0.010698555192070221,-0.013764332449655357,0.17727430990022777,0.8227250508758839,-0.04416148604121931,-0.04416148604121931,0.17727430990022777,0.8227250508758839,-0.010707216621956034,-0.012960905113906738,0.17727430990022777,0.8227250508758839
2020-02-28,-0.01047080340514154,-0.013135872093855128,0.18224186194192019,0.8177574845318161,-0.010418343224479404,-0.013826230562708524,0.18224186194192019,0.8177574845318161,-0.04413730144985682,-0.04413730144985683,0.18224186194192019,0.8177574845318161,-0.010766205000967335,-0.013570486283281114,0.18224186194192019,0.8177574845318161
2020-03-02,-0.010229693024622486,-0.013072904045762352,0.14144656232319086,0.8585529147812873,-0.010466775286436752,-0.013650724708706,0.14144656232319086,0.8585529147812873,-0.044951138152480336,-0.04495113815248033,0.14144656232319086,0.8585529147812873,-0.010421327202062632,-0.013302856298069956,0.14144656232319086,0.8585529147812873
2020-03-03,-0.013129924148248717,-0.01668402143165239,0.18398197734712007,0.8160175141502243,-0.013347785695920412,-0.018018766306466035,0.18398197734712007,0.8160175141502243,-0.057144927726379496,-0.057144927726379476,0.18398197734712007,0.8160175141502243,-0.013626819522631476,-0.016952982289725745,0.18398197734712007,0.8160175141502243
2020-03-04,-0.013512077780391386,-0.017309524080070592,0.16279565580021269,0.8372039051615239,-0.014718357601989517,-0.01929520496026419,0.16279565580021269,0.8372039051615239,-0.06008524497191724,-0.060085244971917244,0.16279565580021269,0.8372039051615239,-0.014312408970544014,-0.01814867960446629,0.16279565580021269,0.8372039051615239
2020-03-05,-0.015122760712642517,-0.018600567980661138,0.17309256199254958,0.8269070195986301,-0.014671598474898434,-0.02052101482427604,0.17309256199254958,0.8269070195986301,-0.06621103924193505,-0.06621103924193505,0.17309256199254958,0.8269070195986301,-0.01593994745183383,-0.019831799395342957,0.17309256199254958,0.8269070195986301
2020-03-06,-0.015305374089068985,-0.019078225956639192,0.15878341436969307,0.8412161974691968,-0.01571057825712478,-0.020740299263738833,0.15878341436969307,0.8412161974691968,-0.06660347559844523,-0.06660347559844523,0.15878341436969307,0.8412161974691968,-0.015921672991401396,-0.020731084136918546,0.15878341436969307,0.8412161974691968
2020-03-09,-0.015171262106518455,-0.01902190895290227,0.15232260724221727,0.8476770184801969,-0.015025118654387491,-0.019829278123667745,0.15232260724221727,0.8476770184801969,-0.06677241831709363,-0.06677241831709364,0.15232260724221727,0.8476770184801969,-0.01666615273919595,-0.021253112643193822,0.15232260724221727,0.8476770184801969
2020-03-10,-0.01562679634352617,-0.019245440191354168,0.16320858065846414,0.8367910450884933,-0.0157630198470894,-0.020589916183455625,0.16320858065846414,0.8367910450884933,-0.0706302629770475,-0.07063026297704747,0.16320858065846414,0.8367910450884933,-0.016909027880165035,-0.0209925262393895,0.16320858065846414,0.8367910450884933
2020-03-11,-0.020088737015755052,-0.02513091984873334,0.15908591459225335,0.840913796036688,-0.021099494861852197,-0.027715645790473746,0.15908591459225335,0.840913796036688,-0.08947964752433654,-0.08947964752433654,0.15908591459225335,0.840913796036688,-0.021849012324286453,-0.028145602980009107,0.15908591459225335,0.840913796036688
2020-03-12,-0.020315874098160432,-0.025344924569018067,0.14870141543499088,0.8512983059070872,-0.02052095995842083,-0.026982417844651815,0.14870141543499088,0.8512983059070872,-0.08792687307236641,-0.0879268730723664,0.14870141543499088,0.8512983059070872,-0.02096430086016053,-0.026565038973035214,0.14870141543499088,0.8512983059070872
2020-03-13,-0.021018577822231276,-0.026114935848095332,0.14560678501561877,0.8543929484960366,-0.02183476723852705,-0.027032720156555824,0.14560678501561877,0.8543929484960366,-0.09035604234471295,-0.09035604234471294,0.14560678501561877,0.8543929484960366,-0.02035805029896709,-0.026761623598860872,0.14560678501561877,0.8543929484960366
2020-03-16,-0.02054471762262075,-0.026097849789016924,0.12067677700463668,0.8793230007613688,-0.021724554847743244,-0.029500582432280077,0.12067677700463668,0.8793230007613688,-0.09241826150075728,-0.09241826150075731,0.12067677700463668,0.8793230007613688,-0.022110382012721294,-0.028075455668072947,0.12067677700463668,0.8793230007613688
2020-03-17,-0.021561940949548067,-0.027169132392742747,0.11131039809110231,0.8886894003947872,-0.02125942742299243,-0.027071459229462552,0.11131039809110231,0.8886894003947872,-0.09501155486504409,-0.09501155486504409,0.11131039809110231,0.8886894003947872,-0.02196824079327891,-0.027703540962575594,0.11131039809110231,0.8886894003947872
2020-03-18,-0.021552285792028954,-0.027253405152424238,0.09242760431939065,0.9075722243452813,-0.02169037427153585,-0.02743296214964325,0.09242760431939065,0.9075722243452813,-0.09476154283393776,-0.09476154283393776,0.09242760431939065,0.9075722243452813,-0.022685975009535276,-0.0281666682648951,0.09242760431939065,0.9075722243452813
2020-03-19,-0.021201808917462567,-0.026455326406734616,0.08940240919907654,0.9105974199586967,-0.020433896013832675,-0.02575676307177245,0.08940240919907654,0.9105974199586967,-0.09223092529291062,-0.09223092529291062,0.08940240919907654,0.9105974199586967,-0.022243470335494217,-0.029170363745956093,0.08940240919907654,0.9105974199586967
2020-03-20,-0.023445042638184296,-0.029382906547666163,0.10167062413279662,0.8983292073118534,-0.02474806104114668,-0.03260495499433886,0.10167062413279662,0.8983292073118534,-0.10487805364960431,-0.10487805364960431,0.10167062413279662,0.8983292073118534,-0.025360330943991892,-0.032691945324825625,0.10167062413279662,0.8983292073118534
2020-03-23,-0.023369431130072508,-0.028942410041806824,0.10355646545819507,0.8964433610981833,-0.024007221791731374,-0.03242842391349729,0.10355646545819507,0.8964433610981833,-0.10359478469617805,-0.10359478469617801,0.10355646545819507,0.8964433610981833,-0.024887879271937176,-0.03234490227776112,0.10355646545819507,0.8964433610981833
2020-03-24,-0.033777017190195234,-0.04249190763503572,0.14934679828113864,0.8506530358133303,-0.03562329487675052,-0.046986629407079795,0.14934679828113864,0.8506530358133303,-0.1482120994194433,-0.14821209941944333,0.14934679828113864,0.8506530358133303,-0.0346349639533321,-0.04322299868374983,0.14934679828113864,0.8506530358133303
2020-03-25,-0.03264468644960933,-0.040667215780871714,0.14859897243548376,0.8514008581044314,-0.03340595807957933,-0.04323922339038524,0.14859897243548376,0.8514008581044314,-0.1445035850490507,-0.14450358504905073,0.14859897243548376,0.8514008581044314,-0.034092391149383804,-0.04402094969066247,0.14859897243548376,0.8514008581044314
2020-03-26,-0.03322826745012332,-0.04277155562202732,0.13934633277126826,0.8606535061656553,-0.03333527238744431,-0.043735243662945476,0.13934633277126826,0.8606535061656553,-0.14411993140434962,-0.1441199314043496,0.13934633277126826,0.8606535061656553,-0.034866408772782145,-0.04377776788385161,0.13934633277126826,0.8606535061656553
2020-03-27,-0.0333469072597875,-0.042185520735370775,0.13980336874458238,0.860196465463327,-0.0328417640236814,-0.04392146032752375,0.13980336874458238,0.860196465463327,-0.1403937042779303,-0.14039370427793024,0.13980336874458238,0.860196465463327,-0.03427311028666116,-0.042999021705464505,0.13980336874458238,0.860196465463327
2020-03-30,-0.03210026367731421,-0.040477015295714264,0.1381713422461034,0.8618284934207184,-0.03342647432447906,-0.041411620517863706,0.1381713422461034,0.8618284934207184,-0.14025221273145544,-0.1402522127314554,0.1381713422461034,0.8618284934207184,-0.033848018152013624,-0.042407633993725435,0.1381713422461034,0.8618284934207184
2020-03-31,-0.03332950105693601,-0.042796983842360456,0.14710915840099734,0.8528906761000501,-0.033134669217880136,-0.0413602707466279,0.14710915840099734,0.8528906761000501,-0.14673508881940975,-0.14673508881940972,0.14710915840099734,0.8528906761000501,-0.03396903553113603,-0.04347022563048597,0.14710915840099734,0.8528906761000501
2020-04-01,-0.032264455581839636,-0.040545280540344245,0.1488078174927474,0.8511920143303328,-0.03388210690005215,-0.044753284783705764,0.1488078174927474,0.8511920143303328,-0.1457749981848348,-0.1457749981848348,0.1488078174927474,0.8511920143303328,-0.03496869128408486,-0.04450771374807033,0.1488078174927474,0.8511920143303328
2020-04-02,-0.031829139678186055,-0.04098993482558536,0.15322403306732163,0.8467757949288853,-0.034221220296338506,-0.04293804750884407,0.15322403306732163,0.8467757949288853,-0.14600020029339428,-0.14600020029339428,0.15322403306732163,0.8467757949288853,-0.03387964952658891,-0.04595923171423839,0.15322403306732163,0.8467757949288853
2020-04-03,-0.03301201977914147,-0.04235915664185971,0.14986897293712015,0.8501308535478161,-0.03248340352592207,-0.04171143143881551,0.14986897293712015,0.8501308535478161,-0.14212041807207867,-0.1421204180720787,0.14986897293712015,0.8501308535478161,-0.033331753606506795,-0.040154126313578675,0.14986897293712015,0.8501308535478161
2020-04-06,-0.03114805393498682,-0.04001269835798066,0.15137539250861468,0.8486244300394504,-0.03170658570017831,-0.04367214168860723,0.15137539250861468,0.8486244300394504,-0.14011551402641986,-0.14011551402641986,0.15137539250861468,0.8486244300394504,-0.03350158831343648,-0.04245606568095946,0.15137539250861468,0.8486244300394504
2020-04-07,-0.0322207845989444,-0.04031688887875585,0.15615946873852593,0.843840349853591,-0.031589779017424366,-0.04258123178459126,0.15615946873852593,0.843840349853591,-0.14059458907003503,-0.14059458907003505,0.15615946873852593,0.843840349853591,-0.034095499948758205,-0.04423105078022994,0.15615946873852593,0.843840349853591
2020-04-08,-0.0317576840685046,-0.03964206075876517,0.14868003575119815,0.8513197871635961,-0.032750792505334414,-0.0417605152872778,0.14868003575119815,0.8513197871635961,-0.13834365819482053,-0.13834365819482053,0.14868003575119815,0.8513197871635961,-0.03267300891293019,-0.04122748387046124,0.14868003575119815,0.8513197871635961
2020-04-09,-0.030347827501072667,-0.03887176483615703,0.14868041387720116,0.8513194034799293,-0.030790180483902547,-0.040327181961808796,0.14868041387720116,0.8513194034799293,-0.13413426156407565,-0.13413426156407565,0.14868041387720116,0.8513194034799293,-0.03246636397027725,-0.04076778144147623,0.14868041387720116,0.8513194034799293
2020-04-13,-0.03096915681355952,-0.037585589093858264,0.1508210157229437,0.849178799390336,-0.03065228720073106,-0.039891476149825605,0.1508210157229437,0.849178799390336,-0.13407612101704042,-0.13407612101704042,0.1508210157229437,0.849178799390336,-0.03168295064992557,-0.03892023262799682,0.1508210157229437,0.849178799390336
2020-04-14,-0.030089284794051874,-0.03686573929093882,0.15093378867278107,0.8490660212504515,-0.029496426546454506,-0.03834735193546798,0.15093378867278107,0.8490660212504515,-0.13049535351162295,-0.13049535351162292,0.15093378867278107,0.8490660212504515,-0.0305046710299537,-0.03890307121524513,0.15093378867278107,0.8490660212504515
2020-04-15,-0.031113215234559958,-0.03920455378037979,0.15328673442638432,0.8467130703894358,-0.029744346765215018,-0.03949033499316551,0.15328673442638432,0.8467130703894358,-0.12870409732134486,-0.1287040973213449,0.15328673442638432,0.8467130703894358,-0.029880061758141657,-0.03808794552900378,0.15328673442638432,0.8467130703894358
2020-04-16,-0.028585011617772455,-0.03648758017943834,0.1513829809261257,0.8486168203375837,-0.028529561325618295,-0.036175376320696485,0.1513829809261257,0.8486168203375837,-0.12511450447386316,-0.12511450447386313,0.1513829809261257,0.8486168203375837,-0.02989393476543272,-0.03689066150291424,0.1513829809261257,0.8486168203375837
2020-04-17,-0.027650593932615673,-0.03481573424562151,0.15253294868445696,0.8474668483677282,-0.027437276500114943,-0.03643381283264432,0.15253294868445696,0.8474668483677282,-0.12328156980137236,-0.12328156980137234,0.15253294868445696,0.8474668483677282,-0.03039994257999014,-0.038482314266289716,0.15253294868445696,0.8474668483677282
2020-04-20,-0.02815332218569087,-0.03519311381075917,0.15630602804003468,0.8436937636954137,-0.028326979528635856,-0.03583347583161804,0.15630602804003468,0.8436937636954137,-0.12255791438000453,-0.12255791438000457,0.15630602804003468,0.8436937636954137,-0.029603317719235658,-0.03652261442275459,0.15630602804003468,0.8436937636954137
2020-04-21,-0.02651088410822448,-0.03368960212306706,0.15589544063240246,0.844104347318243,-0.02719507101892704,-0.03368999796036316,0.15589544063240246,0.844104347318243,-0.12011264952767578,-0.1201126495276758,0.15589544063240246,0.844104347318243,-0.030251785680176304,-0.03783961330649233,0.15589544063240246,0.844104347318243
2020-04-22,-0.02784394580824927,-0.03509035130487695,0.15508746073499802,0.8449123217648792,-0.026235102703151776,-0.03376667086864643,0.15508746073499802,0.8449123217648792,-0.11660709437757999,-0.11660709437757999,0.15508746073499802,0.8449123217648792,-0.027644131358641733,-0.03534216864168361,0.15508746073499802,0.8449123217648792
2020-04-23,-0.026977495282565656,-0.034585374879008486,0.15247266824387012,0.8475271112094797,-0.02723021529135445,-0.034057883934246934,0.15247266824387012,0.8475271112094797,-0.1134073716586113,-0.11340737165861128,0.15247266824387012,0.8475271112094797,-0.02686349091133861,-0.03415375607138492,0.15247266824387012,0.8475271112094797
2020-04-24,-0.025802965815590866,-0.03221729051139141,0.15110924899633152,0.8488905256507203,-0.024886875886979486,-0.031659692327181105,0.15110924899633152,0.8488905256507203,-0.1101731180963652,-0.1101731180963652,0.15110924899633152,0.8488905256507203,-0.027397979668644747,-0.03354940845146195,0.15110924899633152,0.8488905256507203
2020-04-27,-0.02502388535759366,-0.030520393540572132,0.15279503926903998,0.8472047287602467,-0.02537920110643897,-0.0331127491042775,0.15279503926903998,0.8472047287602467,-0.10800916750462773,-0.10800916750462773,0.15279503926903998,0.8472047287602467,-0.026087148398737724,-0.032511608839414306,0.15279503926903998,0.8472047287602467
2020-04-28,-0.024140248147635494,-0.02992067647234108,0.15307008533545205,0.8469296765686117,-0.023974309594249288,-0.03168276455165735,0.15307008533545205,0.8469296765686117,-0.10538573851976993,-0.10538573851976991,0.15307008533545205,0.8469296765686117,-0.02493279527284942,-0.030919961921173633,0.15307008533545205,0.8469296765686117
2020-04-29,-0.024222737019756795,-0.03000426800057655,0.15422155794493206,0.845778198121004,-0.022877234573852396,-0.030477958372926186,0.15422155794493206,0.845778198121004,-0.10349640671586288,-0.10349640671586288,0.15422155794493206,0.845778198121004,-0.025598406992911407,-0.03218440786454912,0.15422155794493206,0.845778198121004
2020-04-30,-0.023483279306761223,-0.028897959747557565,0.15412720332052843,0.8458725452369795,-0.022398894795352273,-0.029943104889733924,0.15412720332052843,0.8458725452369795,-0.10035562174103296,-0.10035562174103295,0.15412720332052843,0.8458725452369795,-0.02334353997240191,-0.03058184336602516,0.15412720332052843,0.8458725452369795
2020-05-01,-0.02201079952731376,-0.026994751382263274,0.15178869244250226,0.8482110524033778,-0.02345197081090649,-0.03194819567876816,0.15178869244250226,0.8482110524033778,-0.09766454089559454,-0.09766454089559452,0.15178869244250226,0.8482110524033778,-0.023770815580109187,-0.02980829410520015,0.15178869244250226,0.8482110524033778
2020-05-04,-0.021523240070035865,-0.027694275252952455,0.15308417234168864,0.8469155655365026,-0.023023379806835633,-0.030470249050798093,0.15308417234168864,0.8469155655365026,-0.09573338172416732,-0.0957333817241673,0.15308417234168864,0.8469155655365026,-0.0229699127538704,-0.03017362489096767,0.15308417234168864,0.8469155655365026
