,S&P 500,EUR/USD
Ticker,^GSPC,EURUSD=X
Date,,
2011-01-24,1290.8399658203125,1.361952543258667
2011-01-25,1291.1800537109375,1.3644053936004639
2011-01-26,1296.6300048828125,1.3686069250106812
2011-01-27,1299.5400390625,1.3710086345672607
2011-01-28,1276.3399658203125,1.3723068237304688
2011-01-31,1286.1199951171875,1.3572757244110107
2011-02-01,1307.5899658203125,1.3713847398757935
2011-02-02,1304.030029296875,1.382991909980774
2011-02-03,1307.0999755859375,1.3817880153656006
2011-02-04,1310.8699951171875,1.362453579902649
2011-02-07,1319.050048828125,1.357496738433838
2011-02-08,1324.5699462890625,1.359194278717041
2011-02-09,1320.8800048828125,1.3626948595046997
2011-02-10,1321.8699951171875,1.372099757194519
2011-02-11,1329.1500244140625,1.3601926565170288
2011-02-14,1332.3199462890625,1.3510043621063232
2011-02-15,1328.010009765625,1.3481086492538452
2011-02-16,1336.3199462890625,1.3498555421829224
2011-02-17,1340.4300537109375,1.357533574104309
2011-02-18,1343.010009765625,1.3626019954681396
2011-02-22,1315.43994140625,1.3682323694229126
2011-02-23,1307.4000244140625,1.3673717975616455
2011-02-24,1306.0999755859375,1.3764055967330933
2011-02-25,1319.8800048828125,1.381998062133789
2011-02-28,1327.219970703125,1.373437762260437
2011-03-01,1306.3299560546875,1.3821508884429932
2011-03-02,1308.43994140625,1.3771828413009644
2011-03-03,1330.969970703125,1.3866548538208008
2011-03-04,1321.1500244140625,1.3958877325057983
2011-03-07,1310.1300048828125,1.3990709781646729
2011-03-08,1321.8199462890625,1.3963944911956787
2011-03-09,1320.02001953125,1.3897961378097534
2011-03-10,1295.1099853515625,1.3902212381362915
2011-03-11,1304.280029296875,1.3801289796829224
2011-03-14,1296.3900146484375,1.3934563398361206
2011-03-15,1281.8699951171875,1.3992079496383667
2011-03-16,1256.8800048828125,1.3986209630966187
2011-03-17,1273.719970703125,1.3884838819503784
2011-03-18,1279.2099609375,1.4032920598983765
2011-03-21,1298.3800048828125,1.4170527458190918
2011-03-22,1293.77001953125,1.4217066764831543
2011-03-23,1297.5400390625,1.4168118238449097
2011-03-24,1309.6600341796875,1.4105963706970215
2011-03-25,1313.800048828125,1.4171934127807617
2011-03-28,1310.18994140625,1.402603268623352
2011-03-29,1319.43994140625,1.4079747200012207
2011-03-30,1328.260009765625,1.411113977432251
2011-03-31,1325.8299560546875,1.4121301174163818
2011-04-01,1332.4100341796875,1.415869116783142
2011-04-04,1332.8699951171875,1.4223334789276123
2011-04-05,1332.6300048828125,1.422009825706482
2011-04-06,1335.5400390625,1.4219088554382324
2011-04-07,1333.510009765625,1.4335273504257202
2011-04-08,1328.1700439453125,1.430206060409546
2011-04-11,1324.4599609375,1.446215271949768
2011-04-12,1314.1600341796875,1.4437931776046753
2011-04-13,1314.4100341796875,1.447638988494873
2011-04-14,1314.52001953125,1.444210171699524
2011-04-15,1319.6800537109375,1.4432096481323242
2011-04-18,1305.1400146484375,1.4412959814071655
2011-04-19,1312.6199951171875,1.4223941564559937
2011-04-20,1330.3599853515625,1.433794617652893
2011-04-21,1337.3800048828125,1.4513999223709106
2011-04-25,1335.25,1.4557099342346191
2011-04-26,1347.239990234375,1.4578959941864014
2011-04-27,1355.6600341796875,1.4687954187393188
2011-04-28,1360.47998046875,1.4779999256134033
2011-04-29,1363.6099853515625,1.4844063520431519
2011-05-02,1361.219970703125,1.4793994426727295
2011-05-03,1356.6199951171875,1.4823819398880005
2011-05-04,1347.3199462890625,1.4833273887634277
2011-05-05,1335.0999755859375,1.4829754829406738
2011-05-06,1340.199951171875,1.454439640045166
2011-05-09,1346.2900390625,1.4352967739105225
2011-05-10,1357.1600341796875,1.4376078844070435
2011-05-11,1342.0799560546875,1.44110906124115
2011-05-12,1348.6500244140625,1.4211004972457886
2011-05-13,1337.77001953125,1.423791527748108
2011-05-16,1329.469970703125,1.4077963829040527
2011-05-17,1328.97998046875,1.415808916091919
2011-05-18,1340.6800537109375,1.4268999099731445
2011-05-19,1343.5999755859375,1.4255167245864868
2011-05-20,1333.27001953125,1.4316186904907227
2011-05-23,1317.3699951171875,1.4105764627456665
2011-05-24,1316.280029296875,1.403666377067566
2011-05-25,1320.469970703125,1.4099003076553345
2011-05-26,1325.68994140625,1.4084903001785278
2011-05-27,1331.0999755859375,1.4135074615478516
2011-05-31,1345.199951171875,1.4322338104248047
2011-06-01,1314.550048828125,1.4427932500839233
2011-06-02,1312.93994140625,1.434493899345398
2011-06-03,1300.1600341796875,1.4486035108566284
2011-06-06,1286.1700439453125,1.465502142906189
2011-06-07,1284.93994140625,1.458299994468689
2011-06-08,1279.56005859375,1.4686013460159302
2011-06-09,1289.0,1.4601950645446777
2011-06-10,1270.97998046875,1.451568365097046
2011-06-13,1271.8299560546875,1.4332603216171265
2011-06-14,1287.8699951171875,1.4416908025741577
2011-06-15,1265.4200439453125,1.4450031518936157
2011-06-16,1267.6400146484375,1.4181982278823853
2011-06-17,1271.5,1.419909954071045
2011-06-20,1278.3599853515625,1.4285101890563965
2011-06-21,1295.52001953125,1.4325416088104248
2011-06-22,1287.1400146484375,1.4381660223007202
2011-06-23,1283.5,1.4314342737197876
2011-06-24,1268.449951171875,1.427001714706421
2011-06-27,1280.0999755859375,1.4171332120895386
2011-06-28,1296.6700439453125,1.4316802024841309
2011-06-29,1307.4100341796875,1.4357914924621582
2011-06-30,1320.6400146484375,1.4478904008865356
2011-07-01,1339.6700439453125,1.4496954679489136
2011-07-05,1337.8800048828125,1.4553074836730957
2011-07-06,1339.219970703125,1.4428139925003052
2011-07-07,1353.219970703125,1.4331575632095337
2011-07-08,1343.800048828125,1.4364513158798218
2011-07-11,1319.489990234375,1.4201923608779907
2011-07-12,1313.6400146484375,1.4040604829788208
2011-07-13,1317.719970703125,1.3969016075134277
2011-07-14,1308.8699951171875,1.4234267473220825
2011-07-15,1316.1400146484375,1.4157286882400513
2011-07-18,1305.43994140625,1.4123096466064453
2011-07-19,1326.72998046875,1.411193609237671
2011-07-20,1325.8399658203125,1.417293906211853
2011-07-21,1343.800048828125,1.427001714706421
2011-07-22,1345.02001953125,1.4420026540756226
2011-07-25,1337.4300537109375,1.4388489723205566
2011-07-26,1331.93994140625,1.4371533393859863
2011-07-27,1304.8900146484375,1.450810194015503
2011-07-28,1300.6700439453125,1.4372979402542114
2011-07-29,1292.280029296875,1.4331985712051392
2011-08-01,1286.93994140625,1.4363688230514526
2011-08-02,1254.050048828125,1.4262080192565918
2011-08-03,1260.3399658203125,1.417333960533142
2011-08-04,1200.0699462890625,1.4352967739105225
2011-08-05,1199.3800048828125,1.4067071676254272
2011-08-08,1119.4599609375,1.4294085502624512
2011-08-09,1172.530029296875,1.4170728921890259
2011-08-10,1120.760009765625,1.4383108615875244
2011-08-11,1172.6400146484375,1.4124692678451538
2011-08-12,1178.81005859375,1.4226369857788086
2011-08-15,1204.489990234375,1.4274091720581055
2011-08-16,1192.760009765625,1.4438347816467285
2011-08-17,1193.8900146484375,1.439801812171936
2011-08-18,1140.6500244140625,1.4429181814193726
2011-08-19,1123.530029296875,1.4324390888214111
2011-08-22,1123.8199462890625,1.4369261264801025
2011-08-23,1162.3499755859375,1.436100721359253
2011-08-24,1177.5999755859375,1.4437098503112793
2011-08-25,1159.27001953125,1.44123375415802
2011-08-26,1176.800048828125,1.4372979402542114
2011-08-29,1210.0799560546875,1.449506402015686
2011-08-30,1212.9200439453125,1.4524328708648682
2011-08-31,1218.8900146484375,1.4433138370513916
2011-09-01,1204.4200439453125,1.4374631643295288
2011-09-02,1173.969970703125,1.4262080192565918
2011-09-06,1165.239990234375,1.4063115119934082
2011-09-07,1198.6199951171875,1.4003249406814575
2011-09-08,1185.9000244140625,1.4085696935653687
2011-09-09,1154.22998046875,1.3904144763946533
2011-09-12,1162.27001953125,1.3600815534591675
2011-09-13,1172.8699951171875,1.3660268783569336
2011-09-14,1188.6800537109375,1.3686069250106812
2011-09-15,1209.1099853515625,1.3746082782745361
2011-09-16,1216.010009765625,1.3869048357009888
2011-09-19,1204.0899658203125,1.3701446056365967
2011-09-20,1202.0899658203125,1.3605626821517944
2011-09-21,1166.760009765625,1.369394063949585
2011-09-22,1129.56005859375,1.3586033582687378
2011-09-23,1136.4300537109375,1.348090410232544
2011-09-26,1162.949951171875,1.3547013998031616
2011-09-27,1175.3800048828125,1.351807951927185
2011-09-28,1151.06005859375,1.3582342863082886
2011-09-29,1160.4000244140625,1.3537662029266357
2011-09-30,1131.4200439453125,1.3585848808288574
2011-10-03,1099.22998046875,1.336094617843628
2011-10-04,1123.949951171875,1.3195048570632935
2011-10-05,1144.030029296875,1.3330134153366089
2011-10-06,1164.969970703125,1.333991527557373
2011-10-07,1155.4599609375,1.3428946733474731
2011-10-10,1194.8900146484375,1.3385984897613525
2011-10-11,1195.5400390625,1.3635495901107788
2011-10-12,1207.25,1.3645730018615723
2011-10-13,1203.6600341796875,1.379196286201477
2011-10-14,1224.5799560546875,1.3735508918762207
2011-10-17,1200.8599853515625,1.3879058361053467
2011-10-18,1225.3800048828125,1.3744003772735596
2011-10-19,1209.8800048828125,1.3740037679672241
2011-10-20,1215.3900146484375,1.3765003681182861
2011-10-21,1238.25,1.377903938293457
2011-10-24,1254.18994140625,1.3847730159759521
2011-10-25,1229.050048828125,1.3922340869903564
2011-10-26,1242.0,1.3904531002044678
2011-10-27,1284.5899658203125,1.387694001197815
2011-10-28,1285.0899658203125,1.4173942804336548
2011-10-31,1253.300048828125,1.4140071868896484
2011-11-01,1218.280029296875,1.386001467704773
2011-11-02,1237.9000244140625,1.3655978441238403
2011-11-03,1261.1500244140625,1.3690004348754883
2011-11-04,1253.22998046875,1.382991909980774
2011-11-07,1261.1199951171875,1.3789299726486206
2011-11-08,1275.9200439453125,1.3760079145431519
2011-11-09,1229.0999755859375,1.3826478719711304
2011-11-10,1239.699951171875,1.3526674509048462
2011-11-11,1263.8499755859375,1.3610072135925293
2011-11-14,1251.780029296875,1.3787018060684204
2011-11-15,1257.81005859375,1.362416386604309
2011-11-16,1236.9100341796875,1.350712537765503
2011-11-17,1216.1300048828125,1.3441040515899658
2011-11-18,1215.6500244140625,1.3458044528961182
2011-11-21,1192.97998046875,1.3529969453811646
2011-11-22,1188.0400390625,1.348435878753662
2011-11-23,1161.7900390625,1.3521919250488281
2011-11-25,1158.6700439453125,1.3331022262573242
2011-11-28,1192.550048828125,1.3313452005386353
2011-11-29,1195.18994140625,1.3316997289657593
2011-11-30,1246.9599609375,1.3324095010757446
2011-12-01,1244.5799560546875,1.3443931341171265
2011-12-02,1244.280029296875,1.346692442893982
2011-12-05,1257.0799560546875,1.3419036865234375
2011-12-06,1258.469970703125,1.3386701345443726
2011-12-07,1261.010009765625,1.3412017822265625
2011-12-08,1234.3499755859375,1.3403747081756592
2011-12-09,1255.18994140625,1.3345433473587036
2011-12-12,1236.469970703125,1.3371665477752686
2011-12-13,1225.72998046875,1.3171066045761108
2011-12-14,1211.8199462890625,1.3019137382507324
2011-12-15,1215.75,1.2988024950027466
2011-12-16,1219.6600341796875,1.302965521812439
2011-12-19,1205.3499755859375,1.3036959171295166
2011-12-20,1241.300048828125,1.3007792234420776
2011-12-21,1243.719970703125,1.3087977170944214
2011-12-22,1254.0,1.3040019273757935
2011-12-23,1265.3299560546875,1.3056023120880127
2011-12-27,1265.4300537109375,1.3050570487976074
2011-12-28,1249.6400146484375,1.307206630706787
2011-12-29,1263.02001953125,1.292724609375
2011-12-30,1257.5999755859375,1.2956053018569946
2012-01-03,1277.06005859375,1.2940963506698608
2012-01-04,1277.300048828125,1.3056023120880127
2012-01-05,1281.06005859375,1.2931424379348755
2012-01-06,1277.81005859375,1.279606819152832
2012-01-09,1280.699951171875,1.2680377960205078
2012-01-10,1292.0799560546875,1.2775959968566895
2012-01-11,1292.47998046875,1.2751848697662354
2012-01-12,1295.5,1.272394061088562
2012-01-13,1289.0899658203125,1.2820513248443604
2012-01-17,1293.6700439453125,1.2667046785354614
2012-01-18,1308.0400390625,1.2745997905731201
2012-01-19,1314.5,1.2866039276123047
2012-01-20,1315.3800048828125,1.2964956760406494
2012-01-23,1316.0,1.2884771823883057
2012-01-24,1314.6500244140625,1.3026939630508423
2012-01-25,1326.06005859375,1.304103970527649
2012-01-26,1318.4300537109375,1.3107362985610962
2012-01-27,1316.3299560546875,1.3092775344848633
2012-01-30,1313.010009765625,1.3207945823669434
2012-01-31,1312.4100341796875,1.3139568567276
2012-02-01,1324.0899658203125,1.3077024221420288
2012-02-02,1325.5400390625,1.317002534866333
2012-02-03,1344.9000244140625,1.3137152194976807
2012-02-06,1344.3299560546875,1.31271493434906
2012-02-07,1347.050048828125,1.3121638298034668
2012-02-08,1349.9599609375,1.3248542547225952
2012-02-09,1351.949951171875,1.3248542547225952
2012-02-10,1342.6400146484375,1.3278449773788452
2012-02-13,1351.77001953125,1.3236793279647827
2012-02-14,1350.5,1.3157894611358643
2012-02-15,1343.22998046875,1.3133701086044312
2012-02-16,1358.0400390625,1.3058068752288818
2012-02-17,1361.22998046875,1.3126804828643799
2012-02-21,1362.2099609375,1.3204805850982666
2012-02-22,1357.6600341796875,1.324327826499939
2012-02-23,1363.4599609375,1.325574278831482
2012-02-24,1365.739990234375,1.337363362312317
2012-02-27,1367.5899658203125,1.3467106819152832
2012-02-28,1372.1800537109375,1.3406623601913452
2012-02-29,1365.6800537109375,1.3477997779846191
2012-03-01,1374.0899658203125,1.3320900201797485
2012-03-02,1369.6300048828125,1.3322675228118896
2012-03-05,1364.3299560546875,1.318617582321167
2012-03-06,1343.3599853515625,1.3225764036178589
2012-03-07,1352.6300048828125,1.3123359680175781
2012-03-08,1365.9100341796875,1.3139914274215698
2012-03-09,1370.8699951171875,1.327492356300354
2012-03-12,1371.0899658203125,1.312508225440979
2012-03-13,1395.949951171875,1.3168290853500366
2012-03-14,1394.280029296875,1.30804443359375
2012-03-15,1402.5999755859375,1.3022528886795044
2012-03-16,1404.1700439453125,1.3078734874725342
2012-03-19,1409.75,1.3177140951156616
2012-03-20,1405.52001953125,1.3229262828826904
2012-03-21,1402.8900146484375,1.323766827583313
2012-03-22,1392.780029296875,1.3218770027160645
2012-03-23,1397.1099853515625,1.3204805850982666
2012-03-26,1416.510009765625,1.328303575515747
2012-03-27,1412.52001953125,1.3360053300857544
2012-03-28,1405.5400390625,1.3328713178634644
2012-03-29,1403.280029296875,1.3326226472854614
2012-03-30,1408.469970703125,1.3313806056976318
2012-04-02,1419.0400390625,1.3358268737792969
2012-04-03,1413.3800048828125,1.3333333730697632
2012-04-04,1398.9599609375,1.3225239515304565
2012-04-05,1398.0799560546875,1.314405918121338
2012-04-09,1382.199951171875,1.3079075813293457
2012-04-10,1358.5899658203125,1.311131477355957
2012-04-11,1368.7099609375,1.3073604106903076
2012-04-12,1387.5699462890625,1.311991572380066
2012-04-13,1370.260009765625,1.318913221359253
2012-04-16,1369.5699462890625,1.30565345287323
2012-04-17,1390.780029296875,1.3126804828643799
2012-04-18,1385.1400146484375,1.3135426044464111
